timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/22 19:19:27.518, 0, 49, 1890 MHz, 689.57 W, 97 %, 47015 MiB
2026/04/22 19:19:27.520, 1, 53, 1950 MHz, 685.36 W, 99 %, 47015 MiB
2026/04/22 19:19:27.521, 2, 56, 1950 MHz, 687.39 W, 99 %, 47015 MiB
2026/04/22 19:19:27.521, 3, 46, 1815 MHz, 683.90 W, 99 %, 47015 MiB
2026/04/22 19:19:27.522, 4, 46, 1890 MHz, 683.81 W, 99 %, 47013 MiB
2026/04/22 19:19:27.522, 5, 53, 1875 MHz, 687.48 W, 99 %, 47015 MiB
2026/04/22 19:19:27.523, 6, 52, 1860 MHz, 689.14 W, 99 %, 47015 MiB
2026/04/22 19:19:27.523, 7, 50, 1875 MHz, 690.27 W, 99 %, 47015 MiB
2026/04/22 19:19:28.524, 0, 49, 1935 MHz, 686.09 W, 86 %, 47015 MiB
2026/04/22 19:19:28.526, 1, 52, 1845 MHz, 688.38 W, 99 %, 47015 MiB
2026/04/22 19:19:28.527, 2, 58, 1845 MHz, 693.28 W, 99 %, 47015 MiB
2026/04/22 19:19:28.527, 3, 48, 1905 MHz, 684.57 W, 99 %, 47015 MiB
2026/04/22 19:19:28.528, 4, 46, 1950 MHz, 687.13 W, 99 %, 47013 MiB
2026/04/22 19:19:28.528, 5, 52, 1920 MHz, 685.90 W, 99 %, 47015 MiB
2026/04/22 19:19:28.529, 6, 52, 1935 MHz, 684.66 W, 99 %, 47015 MiB
2026/04/22 19:19:28.529, 7, 49, 1965 MHz, 682.31 W, 99 %, 47015 MiB
2026/04/22 19:19:29.530, 0, 50, 1845 MHz, 691.93 W, 99 %, 47015 MiB
2026/04/22 19:19:29.532, 1, 53, 1935 MHz, 689.53 W, 99 %, 47015 MiB
2026/04/22 19:19:29.533, 2, 56, 1890 MHz, 691.02 W, 99 %, 47015 MiB
2026/04/22 19:19:29.533, 3, 46, 1755 MHz, 693.46 W, 99 %, 47015 MiB
2026/04/22 19:19:29.534, 4, 46, 1875 MHz, 693.09 W, 99 %, 47013 MiB
2026/04/22 19:19:29.535, 5, 54, 1875 MHz, 693.48 W, 99 %, 47015 MiB
2026/04/22 19:19:29.535, 6, 53, 1815 MHz, 692.06 W, 99 %, 47015 MiB
2026/04/22 19:19:29.536, 7, 50, 1860 MHz, 693.91 W, 99 %, 47015 MiB
2026/04/22 19:19:30.536, 0, 51, 1890 MHz, 690.69 W, 99 %, 47015 MiB
2026/04/22 19:19:30.538, 1, 51, 1785 MHz, 690.67 W, 99 %, 47015 MiB
2026/04/22 19:19:30.539, 2, 58, 1815 MHz, 689.67 W, 99 %, 47015 MiB
2026/04/22 19:19:30.539, 3, 47, 1815 MHz, 691.67 W, 99 %, 47015 MiB
2026/04/22 19:19:30.540, 4, 46, 1920 MHz, 690.63 W, 99 %, 47013 MiB
2026/04/22 19:19:30.540, 5, 54, 1800 MHz, 689.84 W, 99 %, 47015 MiB
2026/04/22 19:19:30.541, 6, 53, 1875 MHz, 692.61 W, 99 %, 47015 MiB
2026/04/22 19:19:30.542, 7, 49, 1920 MHz, 688.36 W, 99 %, 47015 MiB
2026/04/22 19:19:31.542, 0, 47, 1875 MHz, 462.05 W, 100 %, 47015 MiB
2026/04/22 19:19:31.544, 1, 49, 1950 MHz, 472.14 W, 99 %, 47015 MiB
2026/04/22 19:19:31.545, 2, 53, 1920 MHz, 472.61 W, 99 %, 47015 MiB
2026/04/22 19:19:31.545, 3, 44, 1905 MHz, 463.12 W, 99 %, 47015 MiB
2026/04/22 19:19:31.546, 4, 43, 1935 MHz, 470.62 W, 100 %, 47013 MiB
2026/04/22 19:19:31.546, 5, 48, 1950 MHz, 473.93 W, 27 %, 47015 MiB
2026/04/22 19:19:31.547, 6, 49, 1875 MHz, 470.62 W, 100 %, 47015 MiB
2026/04/22 19:19:31.548, 7, 46, 1950 MHz, 468.41 W, 99 %, 47015 MiB
2026/04/22 19:19:32.548, 0, 50, 1890 MHz, 697.51 W, 99 %, 47015 MiB
2026/04/22 19:19:32.550, 1, 52, 1815 MHz, 695.92 W, 99 %, 47015 MiB
2026/04/22 19:19:32.550, 2, 57, 1815 MHz, 698.37 W, 99 %, 47015 MiB
2026/04/22 19:19:32.551, 3, 47, 1875 MHz, 692.00 W, 99 %, 47015 MiB
2026/04/22 19:19:32.551, 4, 46, 1905 MHz, 688.59 W, 99 %, 47013 MiB
2026/04/22 19:19:32.552, 5, 53, 1875 MHz, 688.70 W, 99 %, 47015 MiB
2026/04/22 19:19:32.553, 6, 52, 1890 MHz, 697.09 W, 99 %, 47015 MiB
2026/04/22 19:19:32.553, 7, 50, 1905 MHz, 687.79 W, 99 %, 47015 MiB
2026/04/22 19:19:33.554, 0, 49, 1860 MHz, 695.49 W, 99 %, 47015 MiB
2026/04/22 19:19:33.556, 1, 54, 1860 MHz, 691.48 W, 99 %, 47015 MiB
2026/04/22 19:19:33.556, 2, 58, 1770 MHz, 692.32 W, 99 %, 47015 MiB
2026/04/22 19:19:33.557, 3, 46, 1800 MHz, 692.26 W, 99 %, 47015 MiB
2026/04/22 19:19:33.558, 4, 46, 1830 MHz, 690.80 W, 99 %, 47013 MiB
2026/04/22 19:19:33.558, 5, 53, 1935 MHz, 695.41 W, 99 %, 47015 MiB
2026/04/22 19:19:33.559, 6, 52, 1785 MHz, 688.83 W, 99 %, 47015 MiB
2026/04/22 19:19:33.559, 7, 50, 1905 MHz, 690.27 W, 99 %, 47015 MiB
2026/04/22 19:19:34.560, 0, 51, 1920 MHz, 688.38 W, 99 %, 47015 MiB
2026/04/22 19:19:34.562, 1, 55, 1800 MHz, 692.77 W, 99 %, 47015 MiB
2026/04/22 19:19:34.563, 2, 58, 1920 MHz, 697.08 W, 99 %, 47015 MiB
2026/04/22 19:19:34.563, 3, 47, 1845 MHz, 694.37 W, 99 %, 47015 MiB
2026/04/22 19:19:34.564, 4, 47, 1830 MHz, 687.37 W, 99 %, 47013 MiB
2026/04/22 19:19:34.564, 5, 55, 1920 MHz, 689.23 W, 99 %, 47015 MiB
2026/04/22 19:19:34.565, 6, 53, 1890 MHz, 692.33 W, 99 %, 47015 MiB
2026/04/22 19:19:34.565, 7, 51, 1860 MHz, 689.29 W, 99 %, 47015 MiB
2026/04/22 19:19:35.566, 0, 49, 1815 MHz, 693.66 W, 99 %, 47015 MiB
2026/04/22 19:19:35.568, 1, 54, 1905 MHz, 694.29 W, 99 %, 47015 MiB
2026/04/22 19:19:35.569, 2, 59, 1815 MHz, 690.67 W, 99 %, 47015 MiB
2026/04/22 19:19:35.569, 3, 47, 1800 MHz, 691.37 W, 99 %, 47015 MiB
2026/04/22 19:19:35.570, 4, 46, 1875 MHz, 687.70 W, 99 %, 47013 MiB
2026/04/22 19:19:35.570, 5, 54, 1905 MHz, 690.67 W, 99 %, 47015 MiB
2026/04/22 19:19:35.571, 6, 53, 1740 MHz, 692.02 W, 99 %, 47015 MiB
2026/04/22 19:19:35.572, 7, 51, 1860 MHz, 690.41 W, 99 %, 47015 MiB
2026/04/22 19:19:36.572, 0, 51, 1920 MHz, 687.09 W, 99 %, 47015 MiB
2026/04/22 19:19:36.574, 1, 55, 1725 MHz, 691.79 W, 99 %, 47015 MiB
2026/04/22 19:19:36.575, 2, 59, 1905 MHz, 691.36 W, 99 %, 47015 MiB
2026/04/22 19:19:36.575, 3, 48, 1920 MHz, 686.91 W, 99 %, 47015 MiB
2026/04/22 19:19:36.576, 4, 48, 1860 MHz, 686.82 W, 99 %, 47013 MiB
2026/04/22 19:19:36.576, 5, 55, 1830 MHz, 688.31 W, 99 %, 47015 MiB
2026/04/22 19:19:36.577, 6, 54, 1890 MHz, 688.35 W, 99 %, 47015 MiB
2026/04/22 19:19:36.577, 7, 51, 1950 MHz, 691.08 W, 99 %, 47015 MiB
2026/04/22 19:19:37.578, 0, 50, 1800 MHz, 694.28 W, 99 %, 47015 MiB
2026/04/22 19:19:37.580, 1, 55, 1905 MHz, 690.01 W, 99 %, 47015 MiB
2026/04/22 19:19:37.581, 2, 60, 1815 MHz, 690.68 W, 99 %, 47015 MiB
2026/04/22 19:19:37.581, 3, 47, 1830 MHz, 690.00 W, 99 %, 47015 MiB
2026/04/22 19:19:37.582, 4, 47, 1845 MHz, 694.09 W, 99 %, 47013 MiB
2026/04/22 19:19:37.582, 5, 54, 1875 MHz, 691.49 W, 99 %, 47015 MiB
2026/04/22 19:19:37.583, 6, 53, 1785 MHz, 692.76 W, 99 %, 47015 MiB
2026/04/22 19:19:37.584, 7, 52, 1800 MHz, 693.68 W, 98 %, 47015 MiB
2026/04/22 19:19:38.584, 0, 52, 1755 MHz, 688.65 W, 99 %, 47015 MiB
2026/04/22 19:19:38.586, 1, 55, 1920 MHz, 687.26 W, 99 %, 47015 MiB
2026/04/22 19:19:38.587, 2, 59, 1830 MHz, 685.92 W, 99 %, 47015 MiB
2026/04/22 19:19:38.588, 3, 48, 1920 MHz, 687.24 W, 99 %, 47015 MiB
2026/04/22 19:19:38.588, 4, 48, 1935 MHz, 685.10 W, 99 %, 47013 MiB
2026/04/22 19:19:38.589, 5, 56, 1905 MHz, 682.68 W, 99 %, 47015 MiB
2026/04/22 19:19:38.589, 6, 55, 1815 MHz, 687.48 W, 99 %, 47015 MiB
2026/04/22 19:19:38.590, 7, 52, 1785 MHz, 686.21 W, 99 %, 47015 MiB
2026/04/22 19:19:39.591, 0, 50, 1890 MHz, 688.35 W, 99 %, 47015 MiB
2026/04/22 19:19:39.593, 1, 55, 1830 MHz, 690.49 W, 99 %, 47015 MiB
2026/04/22 19:19:39.593, 2, 60, 1800 MHz, 692.35 W, 99 %, 47015 MiB
2026/04/22 19:19:39.594, 3, 47, 1845 MHz, 686.65 W, 99 %, 47015 MiB
2026/04/22 19:19:39.594, 4, 47, 1905 MHz, 692.80 W, 99 %, 47013 MiB
2026/04/22 19:19:39.595, 5, 55, 1950 MHz, 692.67 W, 99 %, 47015 MiB
2026/04/22 19:19:39.595, 6, 53, 1860 MHz, 690.34 W, 99 %, 47015 MiB
2026/04/22 19:19:39.596, 7, 51, 1845 MHz, 692.09 W, 99 %, 47015 MiB
2026/04/22 19:19:40.597, 0, 51, 1905 MHz, 688.38 W, 99 %, 47015 MiB
2026/04/22 19:19:40.598, 1, 55, 1860 MHz, 693.98 W, 99 %, 47015 MiB
2026/04/22 19:19:40.599, 2, 59, 1875 MHz, 689.78 W, 99 %, 47015 MiB
2026/04/22 19:19:40.600, 3, 48, 1920 MHz, 687.56 W, 99 %, 47015 MiB
2026/04/22 19:19:40.600, 4, 48, 1890 MHz, 684.96 W, 99 %, 47013 MiB
2026/04/22 19:19:40.601, 5, 56, 1845 MHz, 690.50 W, 99 %, 47015 MiB
2026/04/22 19:19:40.601, 6, 55, 1815 MHz, 689.58 W, 99 %, 47015 MiB
2026/04/22 19:19:40.602, 7, 52, 1845 MHz, 686.60 W, 99 %, 47015 MiB
2026/04/22 19:19:41.602, 0, 50, 1875 MHz, 689.59 W, 99 %, 47015 MiB
2026/04/22 19:19:41.605, 1, 55, 1815 MHz, 688.37 W, 99 %, 47015 MiB
2026/04/22 19:19:41.605, 2, 60, 1860 MHz, 689.41 W, 99 %, 47015 MiB
2026/04/22 19:19:41.606, 3, 47, 1770 MHz, 684.51 W, 99 %, 47015 MiB
2026/04/22 19:19:41.606, 4, 48, 1875 MHz, 691.35 W, 99 %, 47013 MiB
2026/04/22 19:19:41.607, 5, 55, 1935 MHz, 690.39 W, 99 %, 47015 MiB
2026/04/22 19:19:41.607, 6, 54, 1815 MHz, 690.38 W, 99 %, 47015 MiB
2026/04/22 19:19:41.608, 7, 52, 1875 MHz, 694.75 W, 99 %, 47015 MiB
2026/04/22 19:19:42.609, 0, 52, 1890 MHz, 688.46 W, 99 %, 47015 MiB
2026/04/22 19:19:42.611, 1, 56, 1860 MHz, 692.07 W, 99 %, 47015 MiB
2026/04/22 19:19:42.611, 2, 59, 1860 MHz, 692.26 W, 99 %, 47015 MiB
2026/04/22 19:19:42.612, 3, 49, 1860 MHz, 693.42 W, 99 %, 47015 MiB
2026/04/22 19:19:42.612, 4, 49, 1890 MHz, 687.78 W, 99 %, 47013 MiB
2026/04/22 19:19:42.613, 5, 57, 1890 MHz, 690.98 W, 99 %, 47015 MiB
2026/04/22 19:19:42.613, 6, 55, 1875 MHz, 691.78 W, 99 %, 47015 MiB
2026/04/22 19:19:42.614, 7, 52, 1830 MHz, 686.64 W, 99 %, 47015 MiB
2026/04/22 19:19:43.615, 0, 42, 1965 MHz, 581.38 W, 0 %, 47015 MiB
2026/04/22 19:19:43.617, 1, 46, 1965 MHz, 631.22 W, 8 %, 47015 MiB
2026/04/22 19:19:43.617, 2, 49, 1965 MHz, 573.07 W, 0 %, 47015 MiB
2026/04/22 19:19:43.618, 3, 40, 1965 MHz, 576.40 W, 36 %, 47015 MiB
2026/04/22 19:19:43.618, 4, 38, 1965 MHz, 602.70 W, 0 %, 47013 MiB
2026/04/22 19:19:43.619, 5, 48, 1965 MHz, 606.76 W, 0 %, 47015 MiB
2026/04/22 19:19:43.620, 6, 46, 1965 MHz, 582.49 W, 0 %, 47015 MiB
2026/04/22 19:19:43.620, 7, 41, 1965 MHz, 594.15 W, 15 %, 47015 MiB
2026/04/22 19:19:44.621, 0, 52, 1875 MHz, 611.93 W, 99 %, 47015 MiB
2026/04/22 19:19:44.623, 1, 55, 1920 MHz, 589.43 W, 99 %, 47015 MiB
2026/04/22 19:19:44.624, 2, 61, 1875 MHz, 623.33 W, 99 %, 47015 MiB
2026/04/22 19:19:44.624, 3, 48, 1950 MHz, 620.75 W, 99 %, 47015 MiB
2026/04/22 19:19:44.625, 4, 48, 1950 MHz, 598.73 W, 99 %, 47013 MiB
2026/04/22 19:19:44.626, 5, 55, 1935 MHz, 590.16 W, 99 %, 47015 MiB
2026/04/22 19:19:44.626, 6, 55, 1845 MHz, 606.29 W, 99 %, 47015 MiB
2026/04/22 19:19:44.627, 7, 51, 1965 MHz, 592.14 W, 99 %, 47015 MiB
2026/04/22 19:19:45.627, 0, 52, 1935 MHz, 685.32 W, 99 %, 47015 MiB
2026/04/22 19:19:45.630, 1, 56, 1845 MHz, 687.29 W, 99 %, 47015 MiB
2026/04/22 19:19:45.630, 2, 59, 1920 MHz, 688.49 W, 99 %, 47015 MiB
2026/04/22 19:19:45.631, 3, 48, 1860 MHz, 683.67 W, 99 %, 47015 MiB
2026/04/22 19:19:45.631, 4, 48, 1905 MHz, 684.24 W, 99 %, 47013 MiB
2026/04/22 19:19:45.632, 5, 57, 1920 MHz, 688.17 W, 99 %, 47015 MiB
2026/04/22 19:19:45.633, 6, 55, 1830 MHz, 689.54 W, 99 %, 47015 MiB
2026/04/22 19:19:45.633, 7, 52, 1905 MHz, 688.36 W, 99 %, 47015 MiB
2026/04/22 19:19:46.634, 0, 52, 1845 MHz, 692.51 W, 99 %, 47015 MiB
2026/04/22 19:19:46.636, 1, 56, 1905 MHz, 691.66 W, 99 %, 47015 MiB
2026/04/22 19:19:46.637, 2, 62, 1800 MHz, 688.41 W, 99 %, 47015 MiB
2026/04/22 19:19:46.637, 3, 48, 1845 MHz, 692.71 W, 99 %, 47015 MiB
2026/04/22 19:19:46.638, 4, 48, 1875 MHz, 691.73 W, 99 %, 47013 MiB
2026/04/22 19:19:46.638, 5, 55, 1905 MHz, 689.32 W, 99 %, 47015 MiB
2026/04/22 19:19:46.639, 6, 56, 1830 MHz, 689.72 W, 99 %, 47015 MiB
2026/04/22 19:19:46.640, 7, 52, 1935 MHz, 688.12 W, 99 %, 47015 MiB
2026/04/22 19:19:47.640, 0, 53, 1950 MHz, 689.52 W, 99 %, 47015 MiB
2026/04/22 19:19:47.642, 1, 56, 1815 MHz, 690.62 W, 99 %, 47015 MiB
2026/04/22 19:19:47.643, 2, 59, 1860 MHz, 697.74 W, 99 %, 47015 MiB
2026/04/22 19:19:47.644, 3, 48, 1845 MHz, 689.14 W, 99 %, 47015 MiB
2026/04/22 19:19:47.644, 4, 48, 1845 MHz, 681.38 W, 99 %, 47013 MiB
2026/04/22 19:19:47.645, 5, 57, 1860 MHz, 687.77 W, 99 %, 47015 MiB
2026/04/22 19:19:47.645, 6, 56, 1890 MHz, 688.78 W, 99 %, 47015 MiB
2026/04/22 19:19:47.646, 7, 53, 1905 MHz, 687.64 W, 99 %, 47015 MiB
2026/04/22 19:19:48.647, 0, 52, 1830 MHz, 692.45 W, 99 %, 47015 MiB
2026/04/22 19:19:48.649, 1, 55, 1845 MHz, 690.76 W, 99 %, 47015 MiB
2026/04/22 19:19:48.649, 2, 61, 1860 MHz, 684.72 W, 99 %, 47015 MiB
2026/04/22 19:19:48.650, 3, 49, 1860 MHz, 687.96 W, 99 %, 47015 MiB
2026/04/22 19:19:48.651, 4, 49, 1950 MHz, 690.41 W, 99 %, 47013 MiB
2026/04/22 19:19:48.651, 5, 57, 1935 MHz, 688.95 W, 99 %, 47015 MiB
2026/04/22 19:19:48.652, 6, 56, 1845 MHz, 692.35 W, 99 %, 47015 MiB
2026/04/22 19:19:48.652, 7, 51, 1800 MHz, 684.19 W, 99 %, 47015 MiB
2026/04/22 19:19:49.653, 0, 52, 1890 MHz, 688.25 W, 99 %, 47015 MiB
2026/04/22 19:19:49.655, 1, 56, 1950 MHz, 693.69 W, 99 %, 47015 MiB
2026/04/22 19:19:49.656, 2, 61, 1920 MHz, 690.87 W, 99 %, 47015 MiB
2026/04/22 19:19:49.656, 3, 48, 1770 MHz, 688.69 W, 99 %, 47015 MiB
2026/04/22 19:19:49.657, 4, 48, 1890 MHz, 683.35 W, 99 %, 47013 MiB
2026/04/22 19:19:49.658, 5, 57, 1875 MHz, 694.06 W, 99 %, 47015 MiB
2026/04/22 19:19:49.658, 6, 56, 1860 MHz, 685.36 W, 99 %, 47015 MiB
2026/04/22 19:19:49.659, 7, 54, 1935 MHz, 684.08 W, 99 %, 47015 MiB
2026/04/22 19:19:50.659, 0, 52, 1935 MHz, 689.59 W, 99 %, 47015 MiB
2026/04/22 19:19:50.662, 1, 57, 1770 MHz, 690.03 W, 99 %, 47015 MiB
2026/04/22 19:19:50.662, 2, 61, 1875 MHz, 688.47 W, 99 %, 47015 MiB
2026/04/22 19:19:50.663, 3, 49, 1845 MHz, 688.15 W, 99 %, 47015 MiB
2026/04/22 19:19:50.663, 4, 49, 1935 MHz, 693.56 W, 99 %, 47013 MiB
2026/04/22 19:19:50.664, 5, 57, 1800 MHz, 687.87 W, 99 %, 47015 MiB
2026/04/22 19:19:50.664, 6, 56, 1920 MHz, 686.90 W, 99 %, 47015 MiB
2026/04/22 19:19:50.665, 7, 54, 1935 MHz, 687.23 W, 99 %, 47015 MiB
2026/04/22 19:19:51.666, 0, 50, 1845 MHz, 684.93 W, 99 %, 47015 MiB
2026/04/22 19:19:51.668, 1, 56, 1905 MHz, 688.77 W, 99 %, 47015 MiB
2026/04/22 19:19:51.668, 2, 61, 1770 MHz, 689.77 W, 99 %, 47015 MiB
2026/04/22 19:19:51.669, 3, 47, 1845 MHz, 688.51 W, 99 %, 47015 MiB
2026/04/22 19:19:51.670, 4, 48, 1905 MHz, 688.14 W, 99 %, 47013 MiB
2026/04/22 19:19:51.670, 5, 57, 1800 MHz, 692.13 W, 99 %, 47015 MiB
2026/04/22 19:19:51.671, 6, 55, 1890 MHz, 684.46 W, 99 %, 47015 MiB
2026/04/22 19:19:51.671, 7, 52, 1845 MHz, 682.76 W, 100 %, 47015 MiB
2026/04/22 19:19:52.672, 0, 52, 1935 MHz, 689.48 W, 99 %, 47015 MiB
2026/04/22 19:19:52.674, 1, 57, 1845 MHz, 689.50 W, 99 %, 47015 MiB
2026/04/22 19:19:52.675, 2, 61, 1845 MHz, 690.01 W, 99 %, 47015 MiB
2026/04/22 19:19:52.676, 3, 49, 1830 MHz, 693.42 W, 99 %, 47015 MiB
2026/04/22 19:19:52.676, 4, 49, 1920 MHz, 691.33 W, 99 %, 47013 MiB
2026/04/22 19:19:52.677, 5, 58, 1815 MHz, 685.11 W, 99 %, 47015 MiB
2026/04/22 19:19:52.677, 6, 56, 1905 MHz, 693.40 W, 99 %, 47015 MiB
2026/04/22 19:19:52.678, 7, 53, 1860 MHz, 685.15 W, 99 %, 47015 MiB
2026/04/22 19:19:53.678, 0, 51, 1845 MHz, 691.52 W, 99 %, 47015 MiB
2026/04/22 19:19:53.681, 1, 56, 1845 MHz, 692.86 W, 99 %, 47015 MiB
2026/04/22 19:19:53.681, 2, 61, 1905 MHz, 694.21 W, 99 %, 47015 MiB
2026/04/22 19:19:53.682, 3, 47, 1815 MHz, 688.62 W, 99 %, 47015 MiB
2026/04/22 19:19:53.682, 4, 47, 1845 MHz, 687.50 W, 99 %, 47013 MiB
2026/04/22 19:19:53.683, 5, 57, 1905 MHz, 689.95 W, 99 %, 47015 MiB
2026/04/22 19:19:53.684, 6, 55, 1875 MHz, 691.26 W, 99 %, 47015 MiB
2026/04/22 19:19:53.684, 7, 53, 1890 MHz, 688.72 W, 99 %, 47015 MiB
2026/04/22 19:19:54.685, 0, 52, 1875 MHz, 693.73 W, 99 %, 47015 MiB
2026/04/22 19:19:54.687, 1, 58, 1800 MHz, 690.79 W, 99 %, 47015 MiB
2026/04/22 19:19:54.688, 2, 62, 1875 MHz, 690.73 W, 99 %, 47015 MiB
2026/04/22 19:19:54.688, 3, 48, 1800 MHz, 688.92 W, 99 %, 47015 MiB
2026/04/22 19:19:54.689, 4, 49, 1785 MHz, 686.95 W, 99 %, 47013 MiB
2026/04/22 19:19:54.689, 5, 58, 1935 MHz, 689.09 W, 99 %, 47015 MiB
2026/04/22 19:19:54.690, 6, 56, 1920 MHz, 691.78 W, 99 %, 47015 MiB
2026/04/22 19:19:54.690, 7, 53, 1935 MHz, 694.52 W, 99 %, 47015 MiB
2026/04/22 19:19:55.691, 0, 51, 1800 MHz, 688.36 W, 99 %, 47015 MiB
2026/04/22 19:19:55.693, 1, 57, 1830 MHz, 689.54 W, 99 %, 47015 MiB
2026/04/22 19:19:55.694, 2, 62, 1905 MHz, 692.31 W, 99 %, 47015 MiB
2026/04/22 19:19:55.694, 3, 47, 1830 MHz, 691.84 W, 99 %, 47015 MiB
2026/04/22 19:19:55.695, 4, 47, 1785 MHz, 690.51 W, 99 %, 47013 MiB
2026/04/22 19:19:55.696, 5, 57, 1785 MHz, 694.76 W, 99 %, 47015 MiB
2026/04/22 19:19:55.696, 6, 55, 1845 MHz, 686.00 W, 99 %, 47015 MiB
2026/04/22 19:19:55.697, 7, 53, 1830 MHz, 687.92 W, 98 %, 47015 MiB
2026/04/22 19:19:56.698, 0, 49, 1965 MHz, 419.22 W, 98 %, 47015 MiB
2026/04/22 19:19:56.700, 1, 54, 1875 MHz, 416.68 W, 99 %, 47015 MiB
2026/04/22 19:19:56.701, 2, 56, 1890 MHz, 429.97 W, 99 %, 47015 MiB
2026/04/22 19:19:56.702, 3, 47, 1875 MHz, 413.58 W, 85 %, 47015 MiB
2026/04/22 19:19:56.702, 4, 46, 1890 MHz, 415.05 W, 99 %, 47013 MiB
2026/04/22 19:19:56.703, 5, 55, 1920 MHz, 413.92 W, 99 %, 47015 MiB
2026/04/22 19:19:56.703, 6, 53, 1950 MHz, 425.24 W, 98 %, 47015 MiB
2026/04/22 19:19:56.704, 7, 50, 1890 MHz, 420.01 W, 99 %, 47015 MiB
2026/04/22 19:19:57.705, 0, 51, 1800 MHz, 696.56 W, 99 %, 47015 MiB
2026/04/22 19:19:57.707, 1, 55, 1830 MHz, 691.71 W, 99 %, 47015 MiB
2026/04/22 19:19:57.707, 2, 61, 1785 MHz, 690.82 W, 99 %, 47015 MiB
2026/04/22 19:19:57.708, 3, 48, 1875 MHz, 686.47 W, 99 %, 47015 MiB
2026/04/22 19:19:57.709, 4, 48, 1890 MHz, 687.31 W, 99 %, 47013 MiB
2026/04/22 19:19:57.709, 5, 57, 1920 MHz, 697.19 W, 99 %, 47015 MiB
2026/04/22 19:19:57.710, 6, 55, 1785 MHz, 690.83 W, 99 %, 47015 MiB
2026/04/22 19:19:57.710, 7, 51, 1875 MHz, 697.79 W, 99 %, 47015 MiB
2026/04/22 19:19:58.711, 0, 51, 1905 MHz, 689.57 W, 99 %, 47015 MiB
2026/04/22 19:19:58.713, 1, 56, 1890 MHz, 690.82 W, 99 %, 47015 MiB
2026/04/22 19:19:58.714, 2, 61, 1920 MHz, 692.10 W, 99 %, 47015 MiB
2026/04/22 19:19:58.714, 3, 48, 1920 MHz, 690.15 W, 99 %, 47015 MiB
2026/04/22 19:19:58.715, 4, 47, 1725 MHz, 688.38 W, 99 %, 47013 MiB
2026/04/22 19:19:58.716, 5, 57, 1875 MHz, 688.44 W, 99 %, 47015 MiB
2026/04/22 19:19:58.716, 6, 55, 1935 MHz, 689.12 W, 99 %, 47015 MiB
2026/04/22 19:19:58.717, 7, 53, 1860 MHz, 687.76 W, 99 %, 47015 MiB
2026/04/22 19:19:59.717, 0, 52, 1905 MHz, 689.13 W, 99 %, 47015 MiB
2026/04/22 19:19:59.719, 1, 56, 1710 MHz, 693.60 W, 99 %, 47015 MiB
2026/04/22 19:19:59.720, 2, 61, 1845 MHz, 691.72 W, 99 %, 47015 MiB
2026/04/22 19:19:59.721, 3, 48, 1860 MHz, 688.85 W, 99 %, 47015 MiB
2026/04/22 19:19:59.721, 4, 49, 1875 MHz, 690.18 W, 99 %, 47013 MiB
2026/04/22 19:19:59.722, 5, 57, 1815 MHz, 691.11 W, 99 %, 47015 MiB
2026/04/22 19:19:59.723, 6, 56, 1860 MHz, 689.84 W, 99 %, 47015 MiB
2026/04/22 19:19:59.723, 7, 54, 1860 MHz, 687.07 W, 99 %, 47015 MiB
2026/04/22 19:20:00.724, 0, 51, 1920 MHz, 694.46 W, 99 %, 47015 MiB
2026/04/22 19:20:00.726, 1, 57, 1860 MHz, 693.10 W, 99 %, 47015 MiB
2026/04/22 19:20:00.727, 2, 61, 1905 MHz, 689.62 W, 99 %, 47015 MiB
2026/04/22 19:20:00.727, 3, 47, 1815 MHz, 689.68 W, 99 %, 47015 MiB
2026/04/22 19:20:00.728, 4, 48, 1800 MHz, 688.39 W, 99 %, 47013 MiB
2026/04/22 19:20:00.728, 5, 58, 1890 MHz, 689.09 W, 99 %, 47015 MiB
2026/04/22 19:20:00.729, 6, 55, 1845 MHz, 688.44 W, 99 %, 47015 MiB
2026/04/22 19:20:00.729, 7, 53, 1920 MHz, 684.23 W, 99 %, 47015 MiB
2026/04/22 19:20:01.730, 0, 52, 1830 MHz, 688.27 W, 99 %, 47015 MiB
2026/04/22 19:20:01.732, 1, 57, 1830 MHz, 691.12 W, 99 %, 47015 MiB
2026/04/22 19:20:01.733, 2, 61, 1800 MHz, 689.13 W, 99 %, 47015 MiB
2026/04/22 19:20:01.733, 3, 49, 1815 MHz, 690.30 W, 99 %, 47015 MiB
2026/04/22 19:20:01.734, 4, 48, 1860 MHz, 688.27 W, 99 %, 47013 MiB
2026/04/22 19:20:01.735, 5, 57, 1860 MHz, 691.44 W, 99 %, 47015 MiB
2026/04/22 19:20:01.735, 6, 56, 1830 MHz, 688.77 W, 99 %, 47015 MiB
2026/04/22 19:20:01.736, 7, 53, 1905 MHz, 690.95 W, 99 %, 47015 MiB
2026/04/22 19:20:02.737, 0, 51, 1830 MHz, 693.61 W, 99 %, 47015 MiB
2026/04/22 19:20:02.739, 1, 57, 1890 MHz, 691.66 W, 99 %, 47015 MiB
2026/04/22 19:20:02.739, 2, 62, 1830 MHz, 692.56 W, 99 %, 47015 MiB
2026/04/22 19:20:02.740, 3, 48, 1905 MHz, 689.79 W, 99 %, 47015 MiB
