timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/22 03:56:16.975, 0, 56, 1935 MHz, 687.33 W, 100 %, 46477 MiB
2026/04/22 03:56:16.979, 1, 62, 1755 MHz, 687.89 W, 99 %, 46477 MiB
2026/04/22 03:56:16.982, 2, 58, 1890 MHz, 695.72 W, 100 %, 46477 MiB
2026/04/22 03:56:16.985, 3, 56, 1860 MHz, 688.38 W, 100 %, 46477 MiB
2026/04/22 03:56:17.987, 0, 56, 1860 MHz, 690.97 W, 98 %, 46477 MiB
2026/04/22 03:56:17.992, 1, 62, 1815 MHz, 693.41 W, 100 %, 46477 MiB
2026/04/22 03:56:17.995, 2, 59, 1905 MHz, 687.73 W, 100 %, 46477 MiB
2026/04/22 03:56:17.998, 3, 57, 1830 MHz, 694.10 W, 100 %, 46477 MiB
2026/04/22 03:56:19.001, 0, 56, 1830 MHz, 687.32 W, 100 %, 46477 MiB
2026/04/22 03:56:19.005, 1, 62, 1890 MHz, 688.93 W, 99 %, 46477 MiB
2026/04/22 03:56:19.008, 2, 57, 1800 MHz, 686.16 W, 100 %, 46477 MiB
2026/04/22 03:56:19.011, 3, 55, 1830 MHz, 682.67 W, 100 %, 46477 MiB
2026/04/22 03:56:20.014, 0, 56, 1875 MHz, 684.50 W, 99 %, 46477 MiB
2026/04/22 03:56:20.018, 1, 63, 1875 MHz, 689.12 W, 100 %, 46477 MiB
2026/04/22 03:56:20.021, 2, 58, 1875 MHz, 694.32 W, 99 %, 46477 MiB
2026/04/22 03:56:20.024, 3, 56, 1830 MHz, 688.87 W, 97 %, 46477 MiB
2026/04/22 03:56:21.027, 0, 56, 1875 MHz, 688.95 W, 100 %, 46477 MiB
2026/04/22 03:56:21.032, 1, 61, 1830 MHz, 687.95 W, 99 %, 46477 MiB
2026/04/22 03:56:21.035, 2, 59, 1845 MHz, 696.67 W, 100 %, 46477 MiB
2026/04/22 03:56:21.038, 3, 57, 1770 MHz, 693.54 W, 100 %, 46477 MiB
2026/04/22 03:56:22.042, 0, 57, 1890 MHz, 670.89 W, 97 %, 46477 MiB
2026/04/22 03:56:22.045, 1, 64, 1890 MHz, 674.75 W, 100 %, 46477 MiB
2026/04/22 03:56:22.047, 2, 59, 1905 MHz, 675.61 W, 97 %, 46477 MiB
2026/04/22 03:56:22.048, 3, 57, 1920 MHz, 674.59 W, 99 %, 46477 MiB
2026/04/22 03:56:23.049, 0, 56, 1875 MHz, 682.17 W, 100 %, 46477 MiB
2026/04/22 03:56:23.055, 1, 61, 1935 MHz, 685.45 W, 99 %, 46477 MiB
2026/04/22 03:56:23.057, 2, 58, 1785 MHz, 685.99 W, 100 %, 46477 MiB
2026/04/22 03:56:23.059, 3, 57, 1920 MHz, 680.51 W, 100 %, 46477 MiB
2026/04/22 03:56:24.060, 0, 56, 1845 MHz, 680.71 W, 97 %, 46477 MiB
2026/04/22 03:56:24.062, 1, 62, 1875 MHz, 689.38 W, 100 %, 46477 MiB
2026/04/22 03:56:24.063, 2, 59, 1920 MHz, 688.34 W, 99 %, 46477 MiB
2026/04/22 03:56:24.066, 3, 57, 1860 MHz, 685.67 W, 98 %, 46477 MiB
2026/04/22 03:56:25.067, 0, 56, 1815 MHz, 692.26 W, 100 %, 46477 MiB
2026/04/22 03:56:25.071, 1, 63, 1770 MHz, 690.66 W, 100 %, 46477 MiB
2026/04/22 03:56:25.074, 2, 58, 1830 MHz, 689.48 W, 100 %, 46477 MiB
2026/04/22 03:56:25.077, 3, 57, 1860 MHz, 696.00 W, 100 %, 46477 MiB
2026/04/22 03:56:26.080, 0, 57, 1905 MHz, 682.97 W, 99 %, 46477 MiB
2026/04/22 03:56:26.084, 1, 62, 1845 MHz, 682.49 W, 99 %, 46477 MiB
2026/04/22 03:56:26.087, 2, 58, 1845 MHz, 693.88 W, 97 %, 46477 MiB
2026/04/22 03:56:26.089, 3, 56, 1815 MHz, 684.91 W, 99 %, 46477 MiB
2026/04/22 03:56:27.093, 0, 56, 1875 MHz, 688.21 W, 100 %, 46477 MiB
2026/04/22 03:56:27.097, 1, 61, 1845 MHz, 686.02 W, 100 %, 46477 MiB
2026/04/22 03:56:27.100, 2, 60, 1875 MHz, 690.31 W, 100 %, 46477 MiB
2026/04/22 03:56:27.103, 3, 57, 1770 MHz, 684.72 W, 100 %, 46477 MiB
2026/04/22 03:56:28.106, 0, 56, 1725 MHz, 687.51 W, 100 %, 46477 MiB
2026/04/22 03:56:28.110, 1, 62, 1860 MHz, 691.25 W, 99 %, 46477 MiB
2026/04/22 03:56:28.113, 2, 58, 1800 MHz, 686.86 W, 100 %, 46477 MiB
2026/04/22 03:56:28.115, 3, 57, 1815 MHz, 695.41 W, 100 %, 46477 MiB
2026/04/22 03:56:29.119, 0, 56, 1845 MHz, 686.71 W, 99 %, 46477 MiB
2026/04/22 03:56:29.123, 1, 62, 1755 MHz, 687.73 W, 100 %, 46477 MiB
2026/04/22 03:56:29.126, 2, 58, 1875 MHz, 693.59 W, 100 %, 46477 MiB
2026/04/22 03:56:29.128, 3, 56, 1755 MHz, 683.97 W, 100 %, 46477 MiB
2026/04/22 03:56:30.131, 0, 56, 1860 MHz, 687.77 W, 100 %, 46477 MiB
2026/04/22 03:56:30.135, 1, 62, 1875 MHz, 689.12 W, 100 %, 46477 MiB
2026/04/22 03:56:30.138, 2, 58, 1815 MHz, 685.67 W, 100 %, 46477 MiB
2026/04/22 03:56:30.140, 3, 56, 1725 MHz, 689.72 W, 100 %, 46477 MiB
2026/04/22 03:56:31.143, 0, 56, 1875 MHz, 688.11 W, 99 %, 46477 MiB
2026/04/22 03:56:31.148, 1, 62, 1875 MHz, 686.62 W, 100 %, 46477 MiB
2026/04/22 03:56:31.151, 2, 58, 1830 MHz, 687.86 W, 98 %, 46477 MiB
2026/04/22 03:56:31.154, 3, 57, 1815 MHz, 687.61 W, 99 %, 46477 MiB
2026/04/22 03:56:32.156, 0, 57, 1920 MHz, 686.92 W, 100 %, 46477 MiB
2026/04/22 03:56:32.161, 1, 62, 1830 MHz, 688.34 W, 100 %, 46477 MiB
2026/04/22 03:56:32.164, 2, 59, 1905 MHz, 685.82 W, 100 %, 46477 MiB
2026/04/22 03:56:32.167, 3, 57, 1890 MHz, 689.44 W, 100 %, 46477 MiB
2026/04/22 03:56:33.169, 0, 57, 1920 MHz, 693.60 W, 100 %, 46477 MiB
2026/04/22 03:56:33.173, 1, 62, 1830 MHz, 698.53 W, 98 %, 46477 MiB
2026/04/22 03:56:33.176, 2, 57, 1860 MHz, 685.51 W, 100 %, 46477 MiB
2026/04/22 03:56:33.178, 3, 56, 1845 MHz, 693.30 W, 99 %, 46477 MiB
2026/04/22 03:56:34.181, 0, 58, 1890 MHz, 687.82 W, 100 %, 46477 MiB
2026/04/22 03:56:34.184, 1, 62, 1770 MHz, 686.05 W, 100 %, 46477 MiB
2026/04/22 03:56:34.186, 2, 58, 1830 MHz, 693.72 W, 100 %, 46477 MiB
2026/04/22 03:56:34.188, 3, 57, 1860 MHz, 690.71 W, 100 %, 46477 MiB
2026/04/22 03:56:35.191, 0, 56, 1860 MHz, 683.92 W, 100 %, 46477 MiB
2026/04/22 03:56:35.194, 1, 62, 1830 MHz, 688.85 W, 98 %, 46477 MiB
2026/04/22 03:56:35.196, 2, 56, 1890 MHz, 691.32 W, 100 %, 46477 MiB
2026/04/22 03:56:35.199, 3, 56, 1830 MHz, 681.06 W, 100 %, 46477 MiB
2026/04/22 03:56:36.202, 0, 56, 1800 MHz, 684.55 W, 99 %, 46477 MiB
2026/04/22 03:56:36.205, 1, 62, 1815 MHz, 686.31 W, 100 %, 46477 MiB
2026/04/22 03:56:36.208, 2, 58, 1875 MHz, 697.91 W, 99 %, 46477 MiB
2026/04/22 03:56:36.211, 3, 56, 1815 MHz, 689.00 W, 97 %, 46477 MiB
2026/04/22 03:56:37.213, 0, 57, 1905 MHz, 685.56 W, 100 %, 46477 MiB
2026/04/22 03:56:37.218, 1, 62, 1785 MHz, 688.74 W, 99 %, 46477 MiB
2026/04/22 03:56:37.221, 2, 58, 1890 MHz, 685.21 W, 100 %, 46477 MiB
2026/04/22 03:56:37.223, 3, 57, 1800 MHz, 691.11 W, 100 %, 46477 MiB
2026/04/22 03:56:38.226, 0, 57, 1845 MHz, 694.80 W, 99 %, 46477 MiB
2026/04/22 03:56:38.230, 1, 64, 1845 MHz, 691.93 W, 100 %, 46477 MiB
2026/04/22 03:56:38.233, 2, 57, 1830 MHz, 686.57 W, 98 %, 46477 MiB
2026/04/22 03:56:38.235, 3, 57, 1890 MHz, 695.73 W, 99 %, 46477 MiB
2026/04/22 03:56:39.237, 0, 57, 1905 MHz, 681.80 W, 100 %, 46477 MiB
2026/04/22 03:56:39.241, 1, 62, 1830 MHz, 686.36 W, 100 %, 46477 MiB
2026/04/22 03:56:39.244, 2, 58, 1875 MHz, 691.85 W, 100 %, 46477 MiB
2026/04/22 03:56:39.246, 3, 57, 1875 MHz, 685.46 W, 100 %, 46477 MiB
2026/04/22 03:56:40.249, 0, 55, 1875 MHz, 689.58 W, 100 %, 46477 MiB
2026/04/22 03:56:40.253, 1, 63, 1890 MHz, 687.68 W, 98 %, 46477 MiB
2026/04/22 03:56:40.256, 2, 60, 1785 MHz, 687.38 W, 100 %, 46477 MiB
2026/04/22 03:56:40.259, 3, 57, 1875 MHz, 687.85 W, 100 %, 46477 MiB
2026/04/22 03:56:41.262, 0, 56, 1770 MHz, 691.88 W, 99 %, 46477 MiB
2026/04/22 03:56:41.266, 1, 63, 1905 MHz, 693.59 W, 100 %, 46477 MiB
2026/04/22 03:56:41.268, 2, 59, 1905 MHz, 690.17 W, 100 %, 46477 MiB
2026/04/22 03:56:41.270, 3, 57, 1875 MHz, 698.83 W, 97 %, 46477 MiB
2026/04/22 03:56:42.273, 0, 57, 1890 MHz, 683.83 W, 100 %, 46477 MiB
2026/04/22 03:56:42.277, 1, 62, 1830 MHz, 689.06 W, 99 %, 46477 MiB
2026/04/22 03:56:42.280, 2, 58, 1695 MHz, 681.32 W, 100 %, 46477 MiB
2026/04/22 03:56:42.283, 3, 58, 1845 MHz, 684.39 W, 99 %, 46477 MiB
2026/04/22 03:56:43.286, 0, 56, 1845 MHz, 680.42 W, 99 %, 46477 MiB
2026/04/22 03:56:43.290, 1, 62, 1890 MHz, 681.10 W, 100 %, 46477 MiB
2026/04/22 03:56:43.293, 2, 58, 1935 MHz, 688.18 W, 100 %, 46477 MiB
2026/04/22 03:56:43.296, 3, 56, 1875 MHz, 687.33 W, 100 %, 46477 MiB
2026/04/22 03:56:44.298, 0, 56, 1845 MHz, 691.52 W, 100 %, 46477 MiB
2026/04/22 03:56:44.302, 1, 62, 1830 MHz, 693.52 W, 100 %, 46477 MiB
2026/04/22 03:56:44.305, 2, 58, 1845 MHz, 690.43 W, 100 %, 46477 MiB
2026/04/22 03:56:44.308, 3, 57, 1830 MHz, 696.73 W, 100 %, 46477 MiB
2026/04/22 03:56:45.311, 0, 57, 1905 MHz, 693.93 W, 99 %, 46477 MiB
2026/04/22 03:56:45.314, 1, 63, 1860 MHz, 694.23 W, 100 %, 46477 MiB
2026/04/22 03:56:45.315, 2, 58, 1845 MHz, 686.94 W, 98 %, 46477 MiB
2026/04/22 03:56:45.316, 3, 57, 1815 MHz, 692.09 W, 99 %, 46477 MiB
2026/04/22 03:56:46.316, 0, 57, 1905 MHz, 688.59 W, 100 %, 46477 MiB
2026/04/22 03:56:46.320, 1, 61, 1665 MHz, 684.64 W, 100 %, 46477 MiB
2026/04/22 03:56:46.324, 2, 58, 1875 MHz, 694.49 W, 100 %, 46477 MiB
2026/04/22 03:56:46.326, 3, 56, 1935 MHz, 689.86 W, 100 %, 46477 MiB
2026/04/22 03:56:47.329, 0, 57, 1935 MHz, 687.60 W, 100 %, 46477 MiB
2026/04/22 03:56:47.333, 1, 62, 1815 MHz, 689.25 W, 98 %, 46477 MiB
2026/04/22 03:56:47.336, 2, 60, 1785 MHz, 685.90 W, 100 %, 46477 MiB
2026/04/22 03:56:47.338, 3, 57, 1800 MHz, 693.98 W, 99 %, 46477 MiB
2026/04/22 03:56:48.341, 0, 56, 1845 MHz, 684.97 W, 100 %, 46477 MiB
2026/04/22 03:56:48.346, 1, 63, 1860 MHz, 688.13 W, 100 %, 46477 MiB
2026/04/22 03:56:48.349, 2, 58, 1935 MHz, 691.54 W, 100 %, 46477 MiB
2026/04/22 03:56:48.352, 3, 56, 1815 MHz, 683.43 W, 100 %, 46477 MiB
2026/04/22 03:56:49.354, 0, 56, 1830 MHz, 682.83 W, 100 %, 46477 MiB
2026/04/22 03:56:49.359, 1, 62, 1830 MHz, 686.80 W, 100 %, 46477 MiB
2026/04/22 03:56:49.361, 2, 58, 1845 MHz, 693.78 W, 100 %, 46477 MiB
2026/04/22 03:56:49.364, 3, 56, 1785 MHz, 693.97 W, 100 %, 46477 MiB
2026/04/22 03:56:50.367, 0, 57, 1890 MHz, 686.58 W, 99 %, 46477 MiB
2026/04/22 03:56:50.371, 1, 62, 1860 MHz, 687.58 W, 100 %, 46477 MiB
2026/04/22 03:56:50.373, 2, 58, 1860 MHz, 691.24 W, 97 %, 46477 MiB
2026/04/22 03:56:50.376, 3, 57, 1830 MHz, 693.23 W, 99 %, 46477 MiB
2026/04/22 03:56:51.379, 0, 57, 1920 MHz, 687.38 W, 100 %, 46477 MiB
2026/04/22 03:56:51.383, 1, 61, 1800 MHz, 690.96 W, 100 %, 46477 MiB
2026/04/22 03:56:51.386, 2, 59, 1755 MHz, 686.22 W, 100 %, 46477 MiB
2026/04/22 03:56:51.389, 3, 57, 1845 MHz, 689.85 W, 100 %, 46477 MiB
2026/04/22 03:56:52.391, 0, 56, 1935 MHz, 686.92 W, 100 %, 46477 MiB
2026/04/22 03:56:52.395, 1, 62, 1770 MHz, 690.40 W, 99 %, 46477 MiB
2026/04/22 03:56:52.398, 2, 58, 1815 MHz, 693.64 W, 99 %, 46477 MiB
2026/04/22 03:56:52.401, 3, 57, 1875 MHz, 687.75 W, 97 %, 46477 MiB
2026/04/22 03:56:53.405, 0, 57, 1785 MHz, 693.42 W, 100 %, 46477 MiB
2026/04/22 03:56:53.408, 1, 62, 1755 MHz, 690.22 W, 100 %, 46477 MiB
2026/04/22 03:56:53.411, 2, 58, 1905 MHz, 689.46 W, 100 %, 46477 MiB
2026/04/22 03:56:53.414, 3, 57, 1800 MHz, 691.71 W, 100 %, 46477 MiB
2026/04/22 03:56:54.417, 0, 55, 1845 MHz, 685.70 W, 100 %, 46477 MiB
2026/04/22 03:56:54.421, 1, 62, 1830 MHz, 680.51 W, 99 %, 46477 MiB
2026/04/22 03:56:54.423, 2, 56, 1905 MHz, 692.82 W, 100 %, 46477 MiB
2026/04/22 03:56:54.426, 3, 57, 1800 MHz, 684.10 W, 100 %, 46477 MiB
2026/04/22 03:56:55.428, 0, 56, 1845 MHz, 693.83 W, 99 %, 46477 MiB
2026/04/22 03:56:55.432, 1, 62, 1845 MHz, 688.76 W, 100 %, 46477 MiB
2026/04/22 03:56:55.434, 2, 58, 1890 MHz, 688.50 W, 99 %, 46477 MiB
2026/04/22 03:56:55.437, 3, 57, 1860 MHz, 692.23 W, 99 %, 46477 MiB
2026/04/22 03:56:56.440, 0, 56, 1905 MHz, 683.69 W, 100 %, 46477 MiB
2026/04/22 03:56:56.444, 1, 63, 1890 MHz, 686.68 W, 99 %, 46477 MiB
2026/04/22 03:56:56.447, 2, 58, 1890 MHz, 686.69 W, 100 %, 46477 MiB
2026/04/22 03:56:56.449, 3, 56, 1860 MHz, 683.53 W, 100 %, 46477 MiB
2026/04/22 03:56:57.451, 0, 57, 1905 MHz, 679.46 W, 99 %, 46477 MiB
2026/04/22 03:56:57.455, 1, 63, 1920 MHz, 680.90 W, 100 %, 46477 MiB
2026/04/22 03:56:57.457, 2, 58, 1860 MHz, 685.61 W, 99 %, 46477 MiB
2026/04/22 03:56:57.459, 3, 57, 1875 MHz, 678.82 W, 96 %, 46477 MiB
2026/04/22 03:56:58.462, 0, 57, 1905 MHz, 681.36 W, 100 %, 46477 MiB
2026/04/22 03:56:58.464, 1, 63, 1875 MHz, 683.39 W, 99 %, 46477 MiB
2026/04/22 03:56:58.466, 2, 59, 1935 MHz, 697.05 W, 100 %, 46477 MiB
2026/04/22 03:56:58.468, 3, 57, 1905 MHz, 686.16 W, 100 %, 46477 MiB
2026/04/22 03:56:59.471, 0, 57, 1905 MHz, 683.91 W, 99 %, 46477 MiB
2026/04/22 03:56:59.475, 1, 63, 1920 MHz, 688.38 W, 100 %, 46477 MiB
2026/04/22 03:56:59.479, 2, 58, 1920 MHz, 690.55 W, 100 %, 46477 MiB
2026/04/22 03:56:59.482, 3, 57, 1860 MHz, 686.97 W, 99 %, 46477 MiB
2026/04/22 03:57:00.485, 0, 57, 1845 MHz, 692.85 W, 100 %, 46477 MiB
2026/04/22 03:57:00.490, 1, 63, 1830 MHz, 694.67 W, 100 %, 46477 MiB
2026/04/22 03:57:00.493, 2, 58, 1815 MHz, 687.96 W, 100 %, 46477 MiB
2026/04/22 03:57:00.497, 3, 58, 1815 MHz, 691.83 W, 100 %, 46477 MiB
2026/04/22 03:57:01.500, 0, 57, 1845 MHz, 681.76 W, 98 %, 46477 MiB
2026/04/22 03:57:01.504, 1, 62, 1890 MHz, 681.71 W, 100 %, 46477 MiB
2026/04/22 03:57:01.506, 2, 59, 1845 MHz, 695.74 W, 99 %, 46477 MiB
2026/04/22 03:57:01.508, 3, 57, 1860 MHz, 683.07 W, 99 %, 46477 MiB
2026/04/22 03:57:02.511, 0, 57, 1890 MHz, 688.24 W, 100 %, 46477 MiB
2026/04/22 03:57:02.515, 1, 60, 1800 MHz, 677.96 W, 100 %, 46477 MiB
2026/04/22 03:57:02.518, 2, 58, 1860 MHz, 699.88 W, 100 %, 46477 MiB
2026/04/22 03:57:02.521, 3, 57, 1935 MHz, 683.14 W, 100 %, 46477 MiB
2026/04/22 03:57:03.524, 0, 58, 1740 MHz, 679.06 W, 99 %, 46477 MiB
2026/04/22 03:57:03.528, 1, 62, 1830 MHz, 683.13 W, 96 %, 46477 MiB
2026/04/22 03:57:03.532, 2, 59, 1830 MHz, 695.16 W, 99 %, 46477 MiB
2026/04/22 03:57:03.535, 3, 57, 1740 MHz, 682.09 W, 99 %, 46477 MiB
2026/04/22 03:57:04.539, 0, 55, 1875 MHz, 682.79 W, 100 %, 46477 MiB
2026/04/22 03:57:04.543, 1, 64, 1875 MHz, 685.76 W, 100 %, 46477 MiB
2026/04/22 03:57:04.546, 2, 56, 1875 MHz, 684.89 W, 100 %, 46477 MiB
2026/04/22 03:57:04.550, 3, 56, 1890 MHz, 689.95 W, 100 %, 46477 MiB
2026/04/22 03:57:05.553, 0, 56, 1875 MHz, 688.09 W, 100 %, 46477 MiB
2026/04/22 03:57:05.557, 1, 62, 1905 MHz, 686.06 W, 97 %, 46477 MiB
2026/04/22 03:57:05.560, 2, 58, 1875 MHz, 692.78 W, 100 %, 46477 MiB
2026/04/22 03:57:05.564, 3, 56, 1875 MHz, 692.66 W, 100 %, 46477 MiB
2026/04/22 03:57:06.567, 0, 58, 1935 MHz, 691.43 W, 99 %, 46477 MiB
2026/04/22 03:57:06.571, 1, 63, 1905 MHz, 696.03 W, 100 %, 46477 MiB
2026/04/22 03:57:06.574, 2, 59, 1860 MHz, 684.91 W, 97 %, 46477 MiB
2026/04/22 03:57:06.578, 3, 57, 1845 MHz, 690.64 W, 99 %, 46477 MiB
2026/04/22 03:57:07.582, 0, 56, 1935 MHz, 689.84 W, 100 %, 46477 MiB
2026/04/22 03:57:07.594, 1, 64, 1875 MHz, 683.51 W, 100 %, 46477 MiB
2026/04/22 03:57:07.598, 2, 58, 1830 MHz, 681.17 W, 100 %, 46477 MiB
2026/04/22 03:57:07.601, 3, 57, 1890 MHz, 684.04 W, 100 %, 46477 MiB
2026/04/22 03:57:08.604, 0, 57, 1875 MHz, 684.35 W, 99 %, 46477 MiB
2026/04/22 03:57:08.608, 1, 62, 1770 MHz, 685.52 W, 98 %, 46477 MiB
2026/04/22 03:57:08.611, 2, 58, 1845 MHz, 695.40 W, 99 %, 46477 MiB
2026/04/22 03:57:08.614, 3, 57, 1845 MHz, 685.43 W, 99 %, 46477 MiB
2026/04/22 03:57:09.618, 0, 57, 1860 MHz, 688.37 W, 100 %, 46477 MiB
2026/04/22 03:57:09.620, 1, 63, 1650 MHz, 686.73 W, 100 %, 46477 MiB
2026/04/22 03:57:09.621, 2, 59, 1875 MHz, 690.13 W, 100 %, 46477 MiB
2026/04/22 03:57:09.623, 3, 57, 1845 MHz, 692.85 W, 100 %, 46477 MiB
2026/04/22 03:57:10.625, 0, 57, 1755 MHz, 694.42 W, 100 %, 46477 MiB
2026/04/22 03:57:10.629, 1, 62, 1905 MHz, 691.18 W, 100 %, 46477 MiB
2026/04/22 03:57:10.632, 2, 59, 1890 MHz, 688.27 W, 100 %, 46477 MiB
2026/04/22 03:57:10.634, 3, 57, 1890 MHz, 687.90 W, 100 %, 46477 MiB
2026/04/22 03:57:11.637, 0, 57, 1800 MHz, 688.08 W, 99 %, 46477 MiB
2026/04/22 03:57:11.642, 1, 63, 1890 MHz, 689.16 W, 100 %, 46477 MiB
2026/04/22 03:57:11.645, 2, 58, 1830 MHz, 687.53 W, 98 %, 46477 MiB
2026/04/22 03:57:11.648, 3, 58, 1830 MHz, 690.64 W, 100 %, 46477 MiB
2026/04/22 03:57:12.652, 0, 56, 1860 MHz, 687.05 W, 100 %, 46477 MiB
2026/04/22 03:57:12.656, 1, 63, 1845 MHz, 684.53 W, 99 %, 46477 MiB
2026/04/22 03:57:12.659, 2, 58, 1860 MHz, 695.03 W, 100 %, 46477 MiB
2026/04/22 03:57:12.662, 3, 56, 1860 MHz, 683.39 W, 100 %, 46477 MiB
2026/04/22 03:57:13.666, 0, 57, 1815 MHz, 685.95 W, 99 %, 46477 MiB
2026/04/22 03:57:13.670, 1, 62, 1875 MHz, 684.40 W, 100 %, 46477 MiB
2026/04/22 03:57:13.673, 2, 58, 1830 MHz, 690.89 W, 97 %, 46477 MiB
2026/04/22 03:57:13.676, 3, 57, 1755 MHz, 688.59 W, 97 %, 46477 MiB
2026/04/22 03:57:14.680, 0, 57, 1875 MHz, 678.05 W, 100 %, 46477 MiB
2026/04/22 03:57:14.684, 1, 62, 1875 MHz, 683.15 W, 99 %, 46477 MiB
2026/04/22 03:57:14.687, 2, 58, 1875 MHz, 694.52 W, 100 %, 46477 MiB
2026/04/22 03:57:14.690, 3, 57, 1845 MHz, 682.29 W, 100 %, 46477 MiB
2026/04/22 03:57:15.694, 0, 57, 1920 MHz, 682.05 W, 99 %, 46477 MiB
2026/04/22 03:57:15.696, 1, 64, 1755 MHz, 687.13 W, 100 %, 46477 MiB
2026/04/22 03:57:15.697, 2, 58, 1725 MHz, 691.38 W, 97 %, 46477 MiB
2026/04/22 03:57:15.698, 3, 56, 1800 MHz, 683.78 W, 100 %, 46477 MiB
2026/04/22 03:57:16.699, 0, 57, 1830 MHz, 688.50 W, 100 %, 46477 MiB
2026/04/22 03:57:16.703, 1, 62, 1800 MHz, 693.72 W, 100 %, 46477 MiB
2026/04/22 03:57:16.705, 2, 58, 1845 MHz, 693.06 W, 100 %, 46477 MiB
2026/04/22 03:57:16.706, 3, 57, 1830 MHz, 686.86 W, 100 %, 46477 MiB
2026/04/22 03:57:17.710, 0, 56, 1815 MHz, 687.32 W, 99 %, 46477 MiB
2026/04/22 03:57:17.714, 1, 62, 1860 MHz, 682.96 W, 98 %, 46477 MiB
2026/04/22 03:57:17.717, 2, 58, 1830 MHz, 696.85 W, 99 %, 46477 MiB
2026/04/22 03:57:17.720, 3, 57, 1920 MHz, 684.43 W, 99 %, 46477 MiB
2026/04/22 03:57:18.723, 0, 56, 1875 MHz, 684.50 W, 100 %, 46477 MiB
2026/04/22 03:57:18.727, 1, 61, 1800 MHz, 685.34 W, 100 %, 46477 MiB
2026/04/22 03:57:18.730, 2, 58, 1770 MHz, 686.85 W, 100 %, 46477 MiB
2026/04/22 03:57:18.733, 3, 57, 1890 MHz, 686.07 W, 100 %, 46477 MiB
2026/04/22 03:57:19.736, 0, 57, 1740 MHz, 683.40 W, 100 %, 46477 MiB
2026/04/22 03:57:19.741, 1, 62, 1830 MHz, 683.86 W, 97 %, 46477 MiB
2026/04/22 03:57:19.744, 2, 59, 1845 MHz, 686.56 W, 99 %, 46477 MiB
2026/04/22 03:57:19.747, 3, 57, 1770 MHz, 692.60 W, 99 %, 46477 MiB
2026/04/22 03:57:20.750, 0, 56, 1950 MHz, 688.12 W, 100 %, 46477 MiB
2026/04/22 03:57:20.754, 1, 63, 1770 MHz, 689.43 W, 100 %, 46477 MiB
2026/04/22 03:57:20.757, 2, 57, 1890 MHz, 682.80 W, 100 %, 46477 MiB
2026/04/22 03:57:20.761, 3, 55, 1845 MHz, 697.06 W, 100 %, 46477 MiB
2026/04/22 03:57:21.764, 0, 57, 1920 MHz, 694.71 W, 100 %, 46477 MiB
2026/04/22 03:57:21.769, 1, 62, 1845 MHz, 693.39 W, 99 %, 46477 MiB
2026/04/22 03:57:21.772, 2, 49, 1965 MHz, 595.92 W, 0 %, 46477 MiB
2026/04/22 03:57:21.775, 3, 57, 1845 MHz, 689.47 W, 100 %, 46477 MiB
2026/04/22 03:57:22.778, 0, 42, 1980 MHz, 159.00 W, 100 %, 46477 MiB
2026/04/22 03:57:22.782, 1, 50, 1980 MHz, 164.08 W, 100 %, 46477 MiB
2026/04/22 03:57:22.786, 2, 43, 1980 MHz, 125.15 W, 0 %, 46477 MiB
2026/04/22 03:57:22.788, 3, 44, 1980 MHz, 168.54 W, 100 %, 46477 MiB
2026/04/22 03:57:23.791, 0, 41, 1980 MHz, 124.33 W, 100 %, 46477 MiB
2026/04/22 03:57:23.795, 1, 49, 1980 MHz, 131.38 W, 100 %, 46477 MiB
2026/04/22 03:57:23.798, 2, 42, 1980 MHz, 122.86 W, 0 %, 46477 MiB
2026/04/22 03:57:23.801, 3, 42, 1980 MHz, 124.09 W, 100 %, 46477 MiB
2026/04/22 03:57:24.804, 0, 39, 1980 MHz, 123.35 W, 100 %, 46477 MiB
2026/04/22 03:57:24.808, 1, 48, 1980 MHz, 130.21 W, 100 %, 46477 MiB
2026/04/22 03:57:24.811, 2, 41, 1980 MHz, 121.29 W, 0 %, 46477 MiB
2026/04/22 03:57:24.815, 3, 41, 1980 MHz, 123.51 W, 100 %, 46477 MiB
2026/04/22 03:57:25.818, 0, 53, 1935 MHz, 570.31 W, 99 %, 46477 MiB
2026/04/22 03:57:25.820, 1, 61, 1875 MHz, 537.73 W, 100 %, 46477 MiB
2026/04/22 03:57:25.821, 2, 52, 1725 MHz, 688.76 W, 97 %, 46477 MiB
2026/04/22 03:57:25.822, 3, 54, 1875 MHz, 574.21 W, 99 %, 46477 MiB
2026/04/22 03:57:26.822, 0, 54, 1815 MHz, 691.72 W, 100 %, 46477 MiB
2026/04/22 03:57:26.826, 1, 60, 1845 MHz, 689.85 W, 99 %, 46477 MiB
2026/04/22 03:57:26.827, 2, 56, 1740 MHz, 689.97 W, 100 %, 46477 MiB
2026/04/22 03:57:26.829, 3, 55, 1845 MHz, 684.61 W, 100 %, 46477 MiB
2026/04/22 03:57:27.831, 0, 54, 1950 MHz, 682.24 W, 99 %, 46477 MiB
2026/04/22 03:57:27.834, 1, 60, 1860 MHz, 686.81 W, 100 %, 46477 MiB
2026/04/22 03:57:27.837, 2, 56, 1935 MHz, 693.55 W, 99 %, 46477 MiB
2026/04/22 03:57:27.840, 3, 55, 1875 MHz, 688.22 W, 99 %, 46477 MiB
