timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/22 01:27:12.662, 1, 29, 1980 MHz, 118.58 W, 0 %, 42006 MiB
2026/04/22 01:27:12.662, 2, 29, 1980 MHz, 118.30 W, 0 %, 42006 MiB
2026/04/22 01:27:12.663, 3, 25, 1980 MHz, 111.65 W, 0 %, 42006 MiB
2026/04/22 01:27:12.663, 4, 25, 1980 MHz, 116.89 W, 0 %, 42006 MiB
2026/04/22 01:27:12.663, 5, 29, 1980 MHz, 115.49 W, 0 %, 42006 MiB
2026/04/22 01:27:12.663, 6, 28, 1980 MHz, 117.58 W, 0 %, 42006 MiB
2026/04/22 01:27:12.664, 7, 25, 1980 MHz, 113.04 W, 0 %, 42006 MiB
2026/04/22 01:27:13.664, 0, 25, 1980 MHz, 114.09 W, 0 %, 42006 MiB
2026/04/22 01:27:13.665, 1, 29, 1980 MHz, 118.57 W, 0 %, 42006 MiB
2026/04/22 01:27:13.665, 2, 29, 1980 MHz, 118.26 W, 0 %, 42006 MiB
2026/04/22 01:27:13.665, 3, 25, 1980 MHz, 111.62 W, 0 %, 42006 MiB
2026/04/22 01:27:13.666, 4, 25, 1980 MHz, 116.77 W, 0 %, 42006 MiB
2026/04/22 01:27:13.666, 5, 29, 1980 MHz, 115.50 W, 0 %, 42006 MiB
2026/04/22 01:27:13.666, 6, 28, 1980 MHz, 117.43 W, 0 %, 42006 MiB
2026/04/22 01:27:13.666, 7, 25, 1980 MHz, 112.93 W, 0 %, 42006 MiB
2026/04/22 01:27:14.667, 0, 25, 1980 MHz, 114.07 W, 0 %, 42006 MiB
2026/04/22 01:27:14.667, 1, 29, 1980 MHz, 118.54 W, 0 %, 42006 MiB
2026/04/22 01:27:14.668, 2, 29, 1980 MHz, 118.25 W, 0 %, 42006 MiB
2026/04/22 01:27:14.668, 3, 25, 1980 MHz, 111.57 W, 0 %, 42006 MiB
2026/04/22 01:27:14.668, 4, 25, 1980 MHz, 116.75 W, 0 %, 42006 MiB
2026/04/22 01:27:14.668, 5, 29, 1980 MHz, 115.53 W, 0 %, 42006 MiB
2026/04/22 01:27:14.669, 6, 28, 1980 MHz, 117.45 W, 0 %, 42006 MiB
2026/04/22 01:27:14.669, 7, 25, 1980 MHz, 112.94 W, 0 %, 42006 MiB
2026/04/22 01:27:15.669, 0, 25, 1980 MHz, 114.09 W, 0 %, 42006 MiB
2026/04/22 01:27:15.670, 1, 29, 1980 MHz, 118.58 W, 0 %, 42006 MiB
2026/04/22 01:27:15.670, 2, 29, 1980 MHz, 118.28 W, 0 %, 42006 MiB
2026/04/22 01:27:15.671, 3, 25, 1980 MHz, 111.66 W, 0 %, 42006 MiB
2026/04/22 01:27:15.671, 4, 25, 1980 MHz, 116.79 W, 0 %, 42006 MiB
2026/04/22 01:27:15.671, 5, 29, 1980 MHz, 115.48 W, 1 %, 42006 MiB
2026/04/22 01:27:15.671, 6, 28, 1980 MHz, 117.49 W, 0 %, 42006 MiB
2026/04/22 01:27:15.672, 7, 25, 1980 MHz, 113.00 W, 0 %, 42006 MiB
2026/04/22 01:27:16.672, 0, 25, 1980 MHz, 114.03 W, 0 %, 42006 MiB
2026/04/22 01:27:16.673, 1, 29, 1980 MHz, 118.50 W, 0 %, 42006 MiB
2026/04/22 01:27:16.673, 2, 29, 1980 MHz, 118.28 W, 0 %, 42006 MiB
2026/04/22 01:27:16.674, 3, 25, 1980 MHz, 111.82 W, 0 %, 42006 MiB
2026/04/22 01:27:16.674, 4, 25, 1980 MHz, 116.77 W, 0 %, 42006 MiB
2026/04/22 01:27:16.674, 5, 29, 1980 MHz, 115.55 W, 0 %, 42006 MiB
2026/04/22 01:27:16.674, 6, 28, 1980 MHz, 117.48 W, 0 %, 42006 MiB
2026/04/22 01:27:16.675, 7, 25, 1980 MHz, 112.95 W, 0 %, 42006 MiB
2026/04/22 01:27:17.675, 0, 25, 1980 MHz, 114.14 W, 0 %, 42006 MiB
2026/04/22 01:27:17.676, 1, 29, 1980 MHz, 118.53 W, 0 %, 42006 MiB
2026/04/22 01:27:17.676, 2, 29, 1980 MHz, 118.31 W, 0 %, 42006 MiB
2026/04/22 01:27:17.676, 3, 25, 1980 MHz, 111.71 W, 0 %, 42006 MiB
2026/04/22 01:27:17.677, 4, 25, 1980 MHz, 116.84 W, 0 %, 42006 MiB
2026/04/22 01:27:17.677, 5, 29, 1980 MHz, 115.48 W, 0 %, 42006 MiB
2026/04/22 01:27:17.677, 6, 28, 1980 MHz, 117.49 W, 0 %, 42006 MiB
2026/04/22 01:27:17.677, 7, 25, 1980 MHz, 112.98 W, 0 %, 42006 MiB
2026/04/22 01:27:18.678, 0, 25, 1980 MHz, 114.07 W, 0 %, 42006 MiB
2026/04/22 01:27:18.679, 1, 29, 1980 MHz, 118.58 W, 0 %, 42006 MiB
2026/04/22 01:27:18.679, 2, 29, 1980 MHz, 118.28 W, 0 %, 42006 MiB
2026/04/22 01:27:18.679, 3, 25, 1980 MHz, 111.72 W, 0 %, 42006 MiB
2026/04/22 01:27:18.679, 4, 25, 1980 MHz, 116.83 W, 0 %, 42006 MiB
2026/04/22 01:27:18.680, 5, 29, 1980 MHz, 115.45 W, 0 %, 42006 MiB
2026/04/22 01:27:18.680, 6, 28, 1980 MHz, 117.51 W, 0 %, 42006 MiB
2026/04/22 01:27:18.680, 7, 25, 1980 MHz, 112.99 W, 0 %, 42006 MiB
2026/04/22 01:27:19.681, 0, 25, 1980 MHz, 114.16 W, 0 %, 42006 MiB
2026/04/22 01:27:19.683, 1, 29, 1980 MHz, 118.57 W, 0 %, 42006 MiB
2026/04/22 01:27:19.683, 2, 29, 1980 MHz, 118.28 W, 0 %, 42006 MiB
2026/04/22 01:27:19.683, 3, 25, 1980 MHz, 111.78 W, 0 %, 42006 MiB
2026/04/22 01:27:19.683, 4, 25, 1980 MHz, 116.78 W, 0 %, 42006 MiB
2026/04/22 01:27:19.684, 5, 29, 1980 MHz, 115.46 W, 0 %, 42006 MiB
2026/04/22 01:27:19.684, 6, 28, 1980 MHz, 117.48 W, 0 %, 42006 MiB
2026/04/22 01:27:19.684, 7, 25, 1980 MHz, 113.01 W, 0 %, 42006 MiB
2026/04/22 01:27:20.684, 0, 25, 1980 MHz, 114.09 W, 0 %, 42006 MiB
2026/04/22 01:27:20.686, 1, 29, 1980 MHz, 118.58 W, 0 %, 42006 MiB
2026/04/22 01:27:20.686, 2, 29, 1980 MHz, 118.24 W, 0 %, 42006 MiB
2026/04/22 01:27:20.686, 3, 24, 1980 MHz, 111.82 W, 0 %, 42006 MiB
2026/04/22 01:27:20.687, 4, 25, 1980 MHz, 116.77 W, 0 %, 42006 MiB
2026/04/22 01:27:20.687, 5, 29, 1980 MHz, 115.41 W, 0 %, 42006 MiB
2026/04/22 01:27:20.687, 6, 28, 1980 MHz, 117.46 W, 0 %, 42006 MiB
2026/04/22 01:27:20.687, 7, 25, 1980 MHz, 112.88 W, 0 %, 42006 MiB
2026/04/22 01:27:21.688, 0, 25, 1980 MHz, 113.99 W, 0 %, 42006 MiB
2026/04/22 01:27:21.689, 1, 29, 1980 MHz, 118.62 W, 0 %, 42006 MiB
2026/04/22 01:27:21.689, 2, 29, 1980 MHz, 118.25 W, 0 %, 42006 MiB
2026/04/22 01:27:21.689, 3, 24, 1980 MHz, 111.63 W, 0 %, 42006 MiB
2026/04/22 01:27:21.690, 4, 25, 1980 MHz, 116.73 W, 0 %, 42006 MiB
2026/04/22 01:27:21.690, 5, 29, 1980 MHz, 115.49 W, 0 %, 42006 MiB
2026/04/22 01:27:21.690, 6, 28, 1980 MHz, 117.45 W, 0 %, 42006 MiB
2026/04/22 01:27:21.690, 7, 25, 1980 MHz, 112.95 W, 0 %, 42006 MiB
2026/04/22 01:27:22.691, 0, 25, 1980 MHz, 114.11 W, 0 %, 42006 MiB
2026/04/22 01:27:22.692, 1, 29, 1980 MHz, 118.52 W, 0 %, 42006 MiB
2026/04/22 01:27:22.692, 2, 29, 1980 MHz, 118.23 W, 0 %, 42006 MiB
2026/04/22 01:27:22.692, 3, 24, 1980 MHz, 111.56 W, 0 %, 42006 MiB
2026/04/22 01:27:22.692, 4, 25, 1980 MHz, 116.72 W, 0 %, 42006 MiB
2026/04/22 01:27:22.693, 5, 29, 1980 MHz, 115.47 W, 0 %, 42006 MiB
2026/04/22 01:27:22.693, 6, 28, 1980 MHz, 117.41 W, 0 %, 42006 MiB
2026/04/22 01:27:22.693, 7, 25, 1980 MHz, 112.96 W, 0 %, 42006 MiB
2026/04/22 01:27:23.693, 0, 25, 1980 MHz, 114.10 W, 0 %, 42006 MiB
2026/04/22 01:27:23.694, 1, 29, 1980 MHz, 118.47 W, 0 %, 42006 MiB
2026/04/22 01:27:23.695, 2, 29, 1980 MHz, 118.21 W, 0 %, 42006 MiB
2026/04/22 01:27:23.695, 3, 24, 1980 MHz, 111.54 W, 0 %, 42006 MiB
2026/04/22 01:27:23.695, 4, 25, 1980 MHz, 116.76 W, 0 %, 42006 MiB
2026/04/22 01:27:23.695, 5, 29, 1980 MHz, 115.43 W, 0 %, 42006 MiB
2026/04/22 01:27:23.696, 6, 28, 1980 MHz, 117.44 W, 0 %, 42006 MiB
2026/04/22 01:27:23.696, 7, 25, 1980 MHz, 112.95 W, 0 %, 42006 MiB
2026/04/22 01:27:24.696, 0, 25, 1980 MHz, 114.12 W, 0 %, 42006 MiB
2026/04/22 01:27:24.697, 1, 29, 1980 MHz, 118.51 W, 0 %, 42006 MiB
2026/04/22 01:27:24.697, 2, 29, 1980 MHz, 118.28 W, 0 %, 42006 MiB
2026/04/22 01:27:24.697, 3, 24, 1980 MHz, 111.62 W, 0 %, 42006 MiB
2026/04/22 01:27:24.697, 4, 25, 1980 MHz, 116.77 W, 0 %, 42006 MiB
2026/04/22 01:27:24.698, 5, 29, 1980 MHz, 115.51 W, 0 %, 42006 MiB
2026/04/22 01:27:24.698, 6, 28, 1980 MHz, 117.47 W, 0 %, 42006 MiB
2026/04/22 01:27:24.698, 7, 25, 1980 MHz, 113.01 W, 0 %, 42006 MiB
2026/04/22 01:27:25.698, 0, 25, 1980 MHz, 114.07 W, 0 %, 42006 MiB
2026/04/22 01:27:25.700, 1, 29, 1980 MHz, 118.52 W, 0 %, 42006 MiB
2026/04/22 01:27:25.700, 2, 29, 1980 MHz, 118.25 W, 0 %, 42006 MiB
2026/04/22 01:27:25.700, 3, 24, 1980 MHz, 111.38 W, 0 %, 42006 MiB
2026/04/22 01:27:25.700, 4, 25, 1980 MHz, 116.73 W, 0 %, 42006 MiB
2026/04/22 01:27:25.701, 5, 29, 1980 MHz, 115.44 W, 0 %, 42006 MiB
2026/04/22 01:27:25.701, 6, 28, 1980 MHz, 117.44 W, 0 %, 42006 MiB
2026/04/22 01:27:25.701, 7, 25, 1980 MHz, 112.91 W, 0 %, 42006 MiB
2026/04/22 01:27:26.701, 0, 25, 1980 MHz, 113.99 W, 0 %, 42006 MiB
2026/04/22 01:27:26.702, 1, 29, 1980 MHz, 118.51 W, 0 %, 42006 MiB
2026/04/22 01:27:26.703, 2, 29, 1980 MHz, 118.24 W, 0 %, 42006 MiB
2026/04/22 01:27:26.703, 3, 24, 1980 MHz, 111.54 W, 0 %, 42006 MiB
2026/04/22 01:27:26.703, 4, 25, 1980 MHz, 116.69 W, 0 %, 42006 MiB
2026/04/22 01:27:26.703, 5, 29, 1980 MHz, 115.40 W, 0 %, 42006 MiB
2026/04/22 01:27:26.704, 6, 28, 1980 MHz, 117.40 W, 0 %, 42006 MiB
2026/04/22 01:27:26.704, 7, 25, 1980 MHz, 112.94 W, 0 %, 42006 MiB
2026/04/22 01:27:27.704, 0, 25, 1980 MHz, 114.05 W, 0 %, 42006 MiB
2026/04/22 01:27:27.705, 1, 29, 1980 MHz, 118.51 W, 0 %, 42006 MiB
2026/04/22 01:27:27.705, 2, 29, 1980 MHz, 118.18 W, 0 %, 42006 MiB
2026/04/22 01:27:27.706, 3, 24, 1980 MHz, 111.60 W, 0 %, 42006 MiB
2026/04/22 01:27:27.706, 4, 25, 1980 MHz, 116.73 W, 0 %, 42006 MiB
2026/04/22 01:27:27.706, 5, 29, 1980 MHz, 115.49 W, 0 %, 42006 MiB
2026/04/22 01:27:27.707, 6, 28, 1980 MHz, 117.41 W, 0 %, 42006 MiB
2026/04/22 01:27:27.707, 7, 25, 1980 MHz, 112.83 W, 0 %, 42006 MiB
2026/04/22 01:27:28.707, 0, 25, 1980 MHz, 114.04 W, 0 %, 42006 MiB
2026/04/22 01:27:28.708, 1, 29, 1980 MHz, 118.51 W, 0 %, 42006 MiB
2026/04/22 01:27:28.709, 2, 29, 1980 MHz, 118.17 W, 0 %, 42006 MiB
2026/04/22 01:27:28.709, 3, 24, 1980 MHz, 111.40 W, 0 %, 42006 MiB
2026/04/22 01:27:28.709, 4, 25, 1980 MHz, 116.71 W, 0 %, 42006 MiB
2026/04/22 01:27:28.709, 5, 29, 1980 MHz, 115.46 W, 0 %, 42006 MiB
2026/04/22 01:27:28.710, 6, 28, 1980 MHz, 117.38 W, 0 %, 42006 MiB
2026/04/22 01:27:28.710, 7, 25, 1980 MHz, 112.98 W, 0 %, 42006 MiB
2026/04/22 01:27:29.710, 0, 25, 1980 MHz, 114.10 W, 0 %, 42006 MiB
2026/04/22 01:27:29.712, 1, 29, 1980 MHz, 118.49 W, 0 %, 42006 MiB
2026/04/22 01:27:29.712, 2, 29, 1980 MHz, 118.14 W, 0 %, 42006 MiB
2026/04/22 01:27:29.712, 3, 24, 1980 MHz, 111.37 W, 0 %, 42006 MiB
2026/04/22 01:27:29.712, 4, 25, 1980 MHz, 116.77 W, 0 %, 42006 MiB
2026/04/22 01:27:29.713, 5, 29, 1980 MHz, 115.44 W, 0 %, 42006 MiB
2026/04/22 01:27:29.713, 6, 28, 1980 MHz, 149.19 W, 0 %, 42006 MiB
2026/04/22 01:27:29.713, 7, 25, 1980 MHz, 112.93 W, 0 %, 42006 MiB
2026/04/22 01:27:30.713, 0, 25, 1980 MHz, 139.50 W, 0 %, 42006 MiB
2026/04/22 01:27:30.715, 1, 29, 1980 MHz, 118.50 W, 0 %, 42006 MiB
2026/04/22 01:27:30.715, 2, 29, 1980 MHz, 118.19 W, 0 %, 42006 MiB
2026/04/22 01:27:30.716, 3, 24, 1980 MHz, 111.24 W, 0 %, 42006 MiB
2026/04/22 01:27:30.716, 4, 25, 1980 MHz, 116.74 W, 0 %, 42006 MiB
2026/04/22 01:27:30.716, 5, 29, 1980 MHz, 115.48 W, 0 %, 42006 MiB
2026/04/22 01:27:30.716, 6, 28, 1980 MHz, 117.51 W, 0 %, 42006 MiB
2026/04/22 01:27:30.717, 7, 25, 1980 MHz, 112.91 W, 0 %, 42006 MiB
2026/04/22 01:27:31.717, 0, 25, 1980 MHz, 114.57 W, 0 %, 42006 MiB
2026/04/22 01:27:31.718, 1, 29, 1980 MHz, 146.39 W, 0 %, 42006 MiB
2026/04/22 01:27:31.718, 2, 29, 1980 MHz, 118.18 W, 0 %, 42006 MiB
2026/04/22 01:27:31.719, 3, 24, 1980 MHz, 111.46 W, 0 %, 42006 MiB
2026/04/22 01:27:31.719, 4, 25, 1980 MHz, 116.71 W, 0 %, 42006 MiB
2026/04/22 01:27:31.719, 5, 29, 1980 MHz, 115.43 W, 0 %, 42006 MiB
2026/04/22 01:27:31.719, 6, 28, 1980 MHz, 117.49 W, 0 %, 42006 MiB
2026/04/22 01:27:31.720, 7, 25, 1980 MHz, 112.95 W, 0 %, 42006 MiB
2026/04/22 01:27:32.720, 0, 25, 1980 MHz, 114.60 W, 0 %, 42006 MiB
2026/04/22 01:27:32.721, 1, 29, 1980 MHz, 117.90 W, 0 %, 42006 MiB
2026/04/22 01:27:32.721, 2, 32, 1980 MHz, 145.41 W, 47 %, 42006 MiB
2026/04/22 01:27:32.721, 3, 25, 1980 MHz, 137.32 W, 0 %, 42006 MiB
2026/04/22 01:27:32.722, 4, 25, 1980 MHz, 116.73 W, 0 %, 42006 MiB
2026/04/22 01:27:32.722, 5, 29, 1980 MHz, 142.36 W, 0 %, 42006 MiB
2026/04/22 01:27:32.722, 6, 28, 1980 MHz, 117.45 W, 0 %, 42006 MiB
2026/04/22 01:27:32.722, 7, 25, 1980 MHz, 112.88 W, 0 %, 42006 MiB
2026/04/22 01:27:33.723, 0, 25, 1980 MHz, 114.66 W, 0 %, 42006 MiB
2026/04/22 01:27:33.724, 1, 29, 1980 MHz, 117.89 W, 0 %, 42006 MiB
2026/04/22 01:27:33.724, 2, 29, 1980 MHz, 118.83 W, 0 %, 42006 MiB
2026/04/22 01:27:33.724, 3, 25, 1980 MHz, 112.88 W, 0 %, 42006 MiB
2026/04/22 01:27:33.725, 4, 25, 1980 MHz, 146.06 W, 0 %, 42006 MiB
2026/04/22 01:27:33.725, 5, 29, 1980 MHz, 117.98 W, 0 %, 42006 MiB
2026/04/22 01:27:33.725, 6, 28, 1980 MHz, 117.44 W, 0 %, 42006 MiB
2026/04/22 01:27:33.725, 7, 25, 1980 MHz, 139.11 W, 0 %, 42006 MiB
2026/04/22 01:27:34.726, 0, 25, 1980 MHz, 114.68 W, 0 %, 42006 MiB
2026/04/22 01:27:34.727, 1, 29, 1980 MHz, 117.94 W, 0 %, 42006 MiB
2026/04/22 01:27:34.727, 2, 29, 1980 MHz, 118.65 W, 0 %, 42006 MiB
2026/04/22 01:27:34.727, 3, 25, 1980 MHz, 112.77 W, 0 %, 42006 MiB
2026/04/22 01:27:34.727, 4, 25, 1980 MHz, 117.32 W, 0 %, 42006 MiB
2026/04/22 01:27:34.728, 5, 29, 1980 MHz, 117.97 W, 0 %, 42006 MiB
2026/04/22 01:27:34.728, 6, 28, 1980 MHz, 117.43 W, 0 %, 42006 MiB
2026/04/22 01:27:34.728, 7, 25, 1980 MHz, 113.43 W, 0 %, 42006 MiB
2026/04/22 01:27:35.729, 0, 25, 1980 MHz, 114.63 W, 0 %, 42006 MiB
2026/04/22 01:27:35.729, 1, 29, 1980 MHz, 117.92 W, 0 %, 42006 MiB
2026/04/22 01:27:35.730, 2, 29, 1980 MHz, 118.59 W, 0 %, 42006 MiB
2026/04/22 01:27:35.730, 3, 24, 1980 MHz, 112.58 W, 0 %, 42006 MiB
2026/04/22 01:27:35.730, 4, 25, 1980 MHz, 117.31 W, 0 %, 42006 MiB
2026/04/22 01:27:35.730, 5, 29, 1980 MHz, 117.96 W, 0 %, 42006 MiB
2026/04/22 01:27:35.731, 6, 28, 1980 MHz, 117.43 W, 0 %, 42006 MiB
2026/04/22 01:27:35.731, 7, 25, 1980 MHz, 113.51 W, 0 %, 42006 MiB
2026/04/22 01:27:36.731, 0, 25, 1980 MHz, 114.72 W, 0 %, 42006 MiB
2026/04/22 01:27:36.732, 1, 29, 1980 MHz, 117.92 W, 0 %, 42006 MiB
2026/04/22 01:27:36.733, 2, 29, 1980 MHz, 118.61 W, 0 %, 42006 MiB
2026/04/22 01:27:36.733, 3, 24, 1980 MHz, 112.54 W, 0 %, 42006 MiB
2026/04/22 01:27:36.733, 4, 25, 1980 MHz, 117.36 W, 0 %, 42006 MiB
2026/04/22 01:27:36.733, 5, 29, 1980 MHz, 118.03 W, 0 %, 42006 MiB
2026/04/22 01:27:36.734, 6, 28, 1980 MHz, 117.44 W, 0 %, 42006 MiB
2026/04/22 01:27:36.734, 7, 25, 1980 MHz, 113.48 W, 0 %, 42006 MiB
2026/04/22 01:27:37.734, 0, 25, 1980 MHz, 114.66 W, 0 %, 42006 MiB
2026/04/22 01:27:37.735, 1, 29, 1980 MHz, 117.93 W, 0 %, 42006 MiB
2026/04/22 01:27:37.735, 2, 29, 1980 MHz, 118.62 W, 0 %, 42006 MiB
2026/04/22 01:27:37.735, 3, 24, 1980 MHz, 112.77 W, 0 %, 42006 MiB
2026/04/22 01:27:37.736, 4, 25, 1980 MHz, 117.39 W, 0 %, 42006 MiB
2026/04/22 01:27:37.736, 5, 29, 1980 MHz, 117.97 W, 0 %, 42006 MiB
2026/04/22 01:27:37.736, 6, 28, 1980 MHz, 117.47 W, 0 %, 42006 MiB
2026/04/22 01:27:37.736, 7, 25, 1980 MHz, 113.59 W, 0 %, 42006 MiB
2026/04/22 01:27:38.737, 0, 25, 1980 MHz, 114.69 W, 0 %, 42006 MiB
2026/04/22 01:27:38.738, 1, 29, 1980 MHz, 117.94 W, 0 %, 42006 MiB
2026/04/22 01:27:38.738, 2, 29, 1980 MHz, 118.61 W, 0 %, 42006 MiB
2026/04/22 01:27:38.738, 3, 24, 1980 MHz, 112.54 W, 0 %, 42006 MiB
2026/04/22 01:27:38.738, 4, 25, 1980 MHz, 117.37 W, 0 %, 42006 MiB
2026/04/22 01:27:38.739, 5, 29, 1980 MHz, 117.96 W, 0 %, 42006 MiB
2026/04/22 01:27:38.739, 6, 28, 1980 MHz, 117.52 W, 0 %, 42006 MiB
2026/04/22 01:27:38.739, 7, 25, 1980 MHz, 113.50 W, 0 %, 42006 MiB
2026/04/22 01:27:39.740, 0, 25, 1980 MHz, 114.63 W, 0 %, 42006 MiB
2026/04/22 01:27:39.741, 1, 29, 1980 MHz, 117.41 W, 0 %, 42006 MiB
2026/04/22 01:27:39.741, 2, 29, 1980 MHz, 118.61 W, 0 %, 42006 MiB
2026/04/22 01:27:39.741, 3, 24, 1980 MHz, 112.19 W, 0 %, 42006 MiB
2026/04/22 01:27:39.742, 4, 25, 1980 MHz, 117.35 W, 0 %, 42006 MiB
2026/04/22 01:27:39.742, 5, 29, 1980 MHz, 117.21 W, 0 %, 42006 MiB
2026/04/22 01:27:39.742, 6, 28, 1980 MHz, 117.45 W, 0 %, 42006 MiB
2026/04/22 01:27:39.742, 7, 25, 1980 MHz, 113.46 W, 0 %, 42006 MiB
2026/04/22 01:27:40.743, 0, 25, 1980 MHz, 114.61 W, 0 %, 42006 MiB
2026/04/22 01:27:40.744, 1, 29, 1980 MHz, 117.45 W, 0 %, 42006 MiB
2026/04/22 01:27:40.744, 2, 29, 1980 MHz, 118.57 W, 0 %, 42006 MiB
2026/04/22 01:27:40.744, 3, 24, 1980 MHz, 112.54 W, 0 %, 42006 MiB
2026/04/22 01:27:40.745, 4, 25, 1980 MHz, 117.35 W, 0 %, 42006 MiB
2026/04/22 01:27:40.745, 5, 29, 1980 MHz, 116.86 W, 0 %, 42006 MiB
2026/04/22 01:27:40.745, 6, 28, 1980 MHz, 117.49 W, 0 %, 42006 MiB
2026/04/22 01:27:40.746, 7, 25, 1980 MHz, 113.46 W, 0 %, 42006 MiB
2026/04/22 01:27:41.746, 0, 25, 1980 MHz, 114.73 W, 0 %, 42006 MiB
2026/04/22 01:27:41.747, 1, 29, 1980 MHz, 117.36 W, 0 %, 42006 MiB
2026/04/22 01:27:41.747, 2, 29, 1980 MHz, 118.61 W, 0 %, 42006 MiB
2026/04/22 01:27:41.747, 3, 24, 1980 MHz, 112.56 W, 0 %, 42006 MiB
2026/04/22 01:27:41.748, 4, 25, 1980 MHz, 117.33 W, 0 %, 42006 MiB
2026/04/22 01:27:41.748, 5, 29, 1980 MHz, 116.80 W, 0 %, 42006 MiB
2026/04/22 01:27:41.748, 6, 28, 1980 MHz, 117.39 W, 0 %, 42006 MiB
2026/04/22 01:27:41.748, 7, 25, 1980 MHz, 113.50 W, 0 %, 42006 MiB
2026/04/22 01:27:42.749, 0, 25, 1980 MHz, 114.66 W, 0 %, 42006 MiB
2026/04/22 01:27:42.750, 1, 29, 1980 MHz, 117.31 W, 0 %, 42006 MiB
2026/04/22 01:27:42.750, 2, 29, 1980 MHz, 118.64 W, 0 %, 42006 MiB
2026/04/22 01:27:42.750, 3, 24, 1980 MHz, 112.48 W, 0 %, 42006 MiB
2026/04/22 01:27:42.750, 4, 25, 1980 MHz, 117.31 W, 0 %, 42006 MiB
2026/04/22 01:27:42.751, 5, 29, 1980 MHz, 116.76 W, 0 %, 42006 MiB
2026/04/22 01:27:42.751, 6, 28, 1980 MHz, 117.42 W, 0 %, 42006 MiB
2026/04/22 01:27:42.751, 7, 25, 1980 MHz, 113.49 W, 0 %, 42006 MiB
2026/04/22 01:27:43.752, 0, 25, 1980 MHz, 114.67 W, 0 %, 42006 MiB
2026/04/22 01:27:43.752, 1, 29, 1980 MHz, 117.36 W, 0 %, 42006 MiB
2026/04/22 01:27:43.753, 2, 29, 1980 MHz, 118.65 W, 0 %, 42006 MiB
2026/04/22 01:27:43.753, 3, 24, 1980 MHz, 112.11 W, 0 %, 42006 MiB
2026/04/22 01:27:43.753, 4, 25, 1980 MHz, 117.33 W, 0 %, 42006 MiB
2026/04/22 01:27:43.753, 5, 29, 1980 MHz, 116.73 W, 0 %, 42006 MiB
2026/04/22 01:27:43.754, 6, 28, 1980 MHz, 117.44 W, 0 %, 42006 MiB
2026/04/22 01:27:43.754, 7, 25, 1980 MHz, 113.49 W, 0 %, 42006 MiB
2026/04/22 01:27:44.754, 0, 25, 1980 MHz, 114.60 W, 0 %, 42006 MiB
2026/04/22 01:27:44.755, 1, 29, 1980 MHz, 117.32 W, 0 %, 42006 MiB
2026/04/22 01:27:44.756, 2, 29, 1980 MHz, 118.67 W, 0 %, 42006 MiB
2026/04/22 01:27:44.756, 3, 24, 1980 MHz, 112.12 W, 0 %, 42006 MiB
2026/04/22 01:27:44.756, 4, 25, 1980 MHz, 117.34 W, 0 %, 42006 MiB
2026/04/22 01:27:44.756, 5, 29, 1980 MHz, 116.78 W, 0 %, 42006 MiB
2026/04/22 01:27:44.757, 6, 28, 1980 MHz, 117.44 W, 0 %, 42006 MiB
2026/04/22 01:27:44.757, 7, 25, 1980 MHz, 113.45 W, 0 %, 42006 MiB
2026/04/22 01:27:45.757, 0, 25, 1980 MHz, 114.55 W, 0 %, 42006 MiB
2026/04/22 01:27:45.758, 1, 29, 1980 MHz, 117.34 W, 0 %, 42006 MiB
2026/04/22 01:27:45.759, 2, 29, 1980 MHz, 118.65 W, 0 %, 42006 MiB
2026/04/22 01:27:45.759, 3, 24, 1980 MHz, 112.17 W, 0 %, 42006 MiB
2026/04/22 01:27:45.759, 4, 25, 1980 MHz, 117.30 W, 0 %, 42006 MiB
2026/04/22 01:27:45.759, 5, 29, 1980 MHz, 116.76 W, 0 %, 42006 MiB
2026/04/22 01:27:45.760, 6, 36, 1980 MHz, 237.46 W, 100 %, 42006 MiB
2026/04/22 01:27:45.760, 7, 25, 1980 MHz, 113.42 W, 0 %, 42006 MiB
2026/04/22 01:27:46.760, 0, 25, 1980 MHz, 114.67 W, 0 %, 42006 MiB
2026/04/22 01:27:46.762, 1, 29, 1980 MHz, 117.39 W, 0 %, 42006 MiB
2026/04/22 01:27:46.762, 2, 29, 1980 MHz, 118.58 W, 0 %, 42006 MiB
2026/04/22 01:27:46.762, 3, 24, 1980 MHz, 112.08 W, 0 %, 42006 MiB
2026/04/22 01:27:46.762, 4, 25, 1980 MHz, 117.27 W, 0 %, 42006 MiB
2026/04/22 01:27:46.763, 5, 29, 1980 MHz, 117.50 W, 0 %, 42006 MiB
2026/04/22 01:27:46.763, 6, 29, 1980 MHz, 239.56 W, 100 %, 42006 MiB
2026/04/22 01:27:46.763, 7, 25, 1980 MHz, 114.88 W, 0 %, 42006 MiB
2026/04/22 01:27:47.763, 0, 26, 1980 MHz, 327.92 W, 100 %, 42006 MiB
2026/04/22 01:27:47.765, 1, 29, 1980 MHz, 118.71 W, 0 %, 42006 MiB
2026/04/22 01:27:47.765, 2, 29, 1980 MHz, 118.61 W, 0 %, 42006 MiB
2026/04/22 01:27:47.765, 3, 24, 1980 MHz, 112.25 W, 0 %, 42006 MiB
2026/04/22 01:27:47.765, 4, 25, 1980 MHz, 117.28 W, 0 %, 42006 MiB
