timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/21 23:42:42.311, 0, 23, 1980 MHz, 113.38 W, 0 %, 1741 MiB
2026/04/21 23:42:42.312, 1, 26, 1980 MHz, 116.41 W, 0 %, 1741 MiB
2026/04/21 23:42:42.312, 2, 26, 1980 MHz, 116.58 W, 0 %, 1741 MiB
2026/04/21 23:42:42.312, 3, 23, 1980 MHz, 112.11 W, 0 %, 1741 MiB
2026/04/21 23:42:42.313, 4, 23, 1980 MHz, 116.04 W, 0 %, 1741 MiB
2026/04/21 23:42:42.313, 5, 26, 1980 MHz, 114.60 W, 0 %, 1741 MiB
2026/04/21 23:42:42.313, 6, 25, 1980 MHz, 116.41 W, 0 %, 1741 MiB
2026/04/21 23:42:42.313, 7, 23, 1980 MHz, 112.34 W, 0 %, 1741 MiB
2026/04/21 23:42:43.314, 0, 23, 1980 MHz, 113.22 W, 0 %, 1741 MiB
2026/04/21 23:42:43.314, 1, 26, 1980 MHz, 116.46 W, 0 %, 1741 MiB
2026/04/21 23:42:43.314, 2, 26, 1980 MHz, 116.68 W, 0 %, 1741 MiB
2026/04/21 23:42:43.314, 3, 23, 1980 MHz, 112.08 W, 0 %, 1741 MiB
2026/04/21 23:42:43.315, 4, 23, 1980 MHz, 116.07 W, 0 %, 1741 MiB
2026/04/21 23:42:43.315, 5, 26, 1980 MHz, 114.69 W, 0 %, 1741 MiB
2026/04/21 23:42:43.315, 6, 25, 1980 MHz, 116.42 W, 0 %, 1741 MiB
2026/04/21 23:42:43.315, 7, 23, 1980 MHz, 112.41 W, 0 %, 1741 MiB
2026/04/21 23:42:44.316, 0, 23, 1980 MHz, 113.30 W, 0 %, 1741 MiB
2026/04/21 23:42:44.316, 1, 26, 1980 MHz, 116.47 W, 0 %, 1741 MiB
2026/04/21 23:42:44.316, 2, 26, 1980 MHz, 116.69 W, 0 %, 1741 MiB
2026/04/21 23:42:44.317, 3, 23, 1980 MHz, 112.21 W, 0 %, 1741 MiB
2026/04/21 23:42:44.317, 4, 23, 1980 MHz, 116.06 W, 0 %, 1741 MiB
2026/04/21 23:42:44.317, 5, 26, 1980 MHz, 114.70 W, 0 %, 1741 MiB
2026/04/21 23:42:44.318, 6, 25, 1980 MHz, 116.43 W, 0 %, 1741 MiB
2026/04/21 23:42:44.318, 7, 23, 1980 MHz, 112.33 W, 0 %, 1741 MiB
2026/04/21 23:42:45.318, 0, 23, 1980 MHz, 113.37 W, 0 %, 1742 MiB
2026/04/21 23:42:45.320, 1, 26, 1980 MHz, 116.48 W, 0 %, 1742 MiB
2026/04/21 23:42:45.321, 2, 26, 1980 MHz, 116.79 W, 0 %, 1742 MiB
2026/04/21 23:42:45.322, 3, 23, 1980 MHz, 112.35 W, 0 %, 1742 MiB
2026/04/21 23:42:45.325, 4, 23, 1980 MHz, 116.13 W, 0 %, 1742 MiB
2026/04/21 23:42:45.328, 5, 26, 1980 MHz, 114.77 W, 0 %, 1742 MiB
2026/04/21 23:42:45.335, 6, 25, 1980 MHz, 116.50 W, 0 %, 1741 MiB
2026/04/21 23:42:45.337, 7, 23, 1980 MHz, 112.47 W, 0 %, 1741 MiB
2026/04/21 23:42:46.339, 0, 23, 1980 MHz, 113.38 W, 0 %, 1742 MiB
2026/04/21 23:42:46.340, 1, 26, 1980 MHz, 116.56 W, 0 %, 1742 MiB
2026/04/21 23:42:46.340, 2, 26, 1980 MHz, 116.73 W, 0 %, 1742 MiB
2026/04/21 23:42:46.340, 3, 23, 1980 MHz, 112.25 W, 0 %, 1742 MiB
2026/04/21 23:42:46.341, 4, 23, 1980 MHz, 116.22 W, 0 %, 1742 MiB
2026/04/21 23:42:46.341, 5, 26, 1980 MHz, 114.82 W, 0 %, 1742 MiB
2026/04/21 23:42:46.341, 6, 25, 1980 MHz, 116.59 W, 0 %, 1742 MiB
2026/04/21 23:42:46.341, 7, 23, 1980 MHz, 112.49 W, 0 %, 1742 MiB
2026/04/21 23:42:47.342, 0, 23, 1980 MHz, 113.38 W, 0 %, 1742 MiB
2026/04/21 23:42:47.343, 1, 26, 1980 MHz, 116.48 W, 0 %, 1742 MiB
2026/04/21 23:42:47.343, 2, 26, 1980 MHz, 116.80 W, 0 %, 1742 MiB
2026/04/21 23:42:47.343, 3, 23, 1980 MHz, 112.17 W, 0 %, 1742 MiB
2026/04/21 23:42:47.343, 4, 23, 1980 MHz, 116.11 W, 0 %, 1742 MiB
2026/04/21 23:42:47.344, 5, 26, 1980 MHz, 114.74 W, 0 %, 1742 MiB
2026/04/21 23:42:47.344, 6, 25, 1980 MHz, 116.55 W, 0 %, 1742 MiB
2026/04/21 23:42:47.344, 7, 23, 1980 MHz, 112.45 W, 0 %, 1742 MiB
2026/04/21 23:42:48.345, 0, 24, 1980 MHz, 113.38 W, 0 %, 1742 MiB
